ACCELEROMETER_X,ACCELEROMETER_Y,ACCELEROMETER_Z,GRAVITY_X,GRAVITY_Y,GRAVITY_Z,LINEAR_ACCELERATION_X,LINEAR_ACCELERATION_Y,LINEAR_ACCELERATION_Z,GYROSCOPE_X,GYROSCOPE_Y,GYROSCOPE_Z,LIGHT,MAGNETIC_FIELD_X,MAGNETIC_FIELD_Y,MAGNETIC_FIELD_Z,ORIENTATION_Z_azimuth,ORIENTATION_X_pitch,ORIENTATION_Y_roll,PROXIMITY,SOUND_LEVEL,LOCATION_Latitude,LOCATION_Longitude,LOCATION_Altitude,LOCATION_Altitude-google,LOCATION_Speed,LOCATION_Accuracy,LOCATION_ORIENTATION,Satellites_in_range,Time,Date
1.167969,2.672501,9.75708,1.28453,2.452037,9.407863,0.168666,0.254478,0.548054,0.517624,0.192612,0.288696,0,-6.5353,-18.9453,-47.0169,178.5139,-7.2229,-8.0684,5,54.49587,60.020184,30.370596,0,NaN,0,36.74,0,0 / 43,34,2020-01-17 18:07:21:757
1.167969,2.672501,9.75708,1.28453,2.452037,9.407863,0.168666,0.254478,0.548054,0.517624,0.192612,0.288696,0,-6.5353,-18.9453,-47.0169,178.5139,-7.2229,-8.0684,5,54.49587,60.020184,30.370596,0,NaN,0,36.74,0,0 / 43,2534,2020-01-17 18:07:21:757
-9.261169,-14.278458,1.795166,-3.80106,-7.992769,-4.2235,-1.230651,-6.185637,-1.697699,-0.704773,0.525497,0.261002,0,27.7283,17.2699,34.5535,182.4296,48.1839,140.1435,0,59.47089,60.020184,30.370596,0,NaN,0,36.74,0,3 / 43,5035,2020-01-17 18:07:26:758
-7.98027,-12.996353,-2.357574,-2.195335,-9.538245,0.610547,-3.743925,-3.715232,-4.533983,-2.550339,1.341492,1.526901,0,23.0789,37.9547,-4.2999,260.0925,72.7489,30.3143,0,56.89083,60.020184,30.370596,0,NaN,0,36.74,0,7 / 34,10034,2020-01-17 18:07:31:757
0.456894,-8.535965,1.887344,-3.012358,-9.243163,-1.288416,-2.89928,-4.092276,0.22374,2.337097,0.7556,-0.665237,0,31.8741,21.2631,25.8408,171.7249,58.2141,133.9221,0,65.899,60.02053,30.370312,16,NaN,0,15.170001,,19 / 34,15034,2020-01-17 18:07:36:757
-4.757675,-7.682419,-0.387146,-3.573285,-8.512784,-3.306742,-0.2871,-0.015646,1.964247,-1.847443,-0.33577,0.857193,0,30.3528,31.6986,15.126,174.753,70.5859,119.8527,0,63.62058,60.02045,30.370388,19,NaN,0,12.136,,20 / 34,20034,2020-01-17 18:07:41:757
-2.204254,-6.6194,-7.588913,-3.050502,-8.44011,-3.953397,3.185384,4.691056,4.91712,1.973129,0.215149,-0.337494,0,25.7706,25.0763,28.9749,171.1654,55.8351,140.7371,0,57.9545,60.02038,30.370384,18,NaN,0,7.5850005,,20 / 34,25034,2020-01-17 18:07:46:757
-5.703384,-10.57103,1.913681,-1.832775,-9.427755,1.982112,-1.109896,1.281244,-1.316026,0.84465,-0.27948,-0.365189,0,26.7319,35.4111,5.8975,201.4392,76.4652,87.8703,0,64.35276,60.020348,30.370378,23,NaN,0,6.068,,24 / 34,30034,2020-01-17 18:07:51:757
-4.357849,-13.99234,-5.363495,-2.774669,-9.401964,-0.273271,-3.92255,-0.488268,-1.164869,-2.383453,1.198746,1.042557,0,21.8933,32.6965,-0.2563,250.7446,76.3967,39.7423,0,56.66538,60.0203,30.370348,27,NaN,4.572,4.5509996,213,25 / 34,35035,2020-01-17 18:07:56:758
-3.580932,-6.425476,0.179077,-3.288566,-7.716113,-5.081072,-0.706515,-1.038781,2.897295,-0.781998,2.794693,1.259689,0,21.1761,26.2329,25.0824,193.4287,64.1177,132.5006,0,49.5185,60.02023,30.370262,29,NaN,5.364,6.068,191,26 / 34,40034,2020-01-17 18:08:01:757
-1.841537,-16.892914,-2.849594,-1.830252,-9.611884,0.657458,-1.315194,-1.203275,6.556387,-2.683319,0.366959,0.840515,0,10.8826,35.64,3.0777,252.8927,78.5619,70.2408,0,61.58762,60.0202,30.370102,25,NaN,5.4,4.5509996,245.5,26 / 34,45034,2020-01-17 18:08:06:757
-7.045334,-13.019104,-1.62735,-1.519203,-9.59257,1.358306,-3.079813,-1.497003,5.891106,-3.135528,1.063812,1.478607,0,13.2919,33.699,0.148,293.239,72.208,25.6417,0,63.95774,60.02014,30.369974,27,NaN,6.696,6.068,242.5,27 / 34,50034,2020-01-17 18:08:11:757
-8.2556,-11.036697,-0.469757,-0.957384,-9.351905,2.792074,-3.213987,0.932879,-3.960566,1.649109,-0.582382,-0.815796,0,14.3738,35.2615,8.5236,290.4285,76.4198,40.0869,0,68.29384,60.020084,30.369816,27,NaN,8.136,7.5850005,239.8,27 / 34,55034,2020-01-17 18:08:16:757
-4.175888,-7.761429,-0.522415,-1.589697,-9.630253,0.949461,1.239914,2.600185,-2.785567,1.681076,-2.284668,-0.544159,0,15.6387,25.4868,29.3198,210.9895,74.1725,127.2382,0,66.19205,60.02003,30.369667,27,NaN,6.588,6.068,227.6,27 / 34,60034,2020-01-17 18:08:21:757
-4.48114,-8.194778,18.942444,-2.822505,-8.05454,-4.82993,-0.231113,-6.704072,-0.672153,0.144241,-1.321838,-0.341049,0,10.5438,26.5976,31.9733,216.8493,62.9358,140.3915,0,65.09003,60.019993,30.369587,24,NaN,3.348,6.068,227.3,26 / 34,65034,2020-01-17 18:08:26:757
-10.96225,-18.862152,-20.873138,-2.837689,-8.583447,-3.800309,3.762002,5.816366,5.577716,0.235855,0.680847,0.074585,0,13.1622,18.4097,36.5509,207.6476,52.5837,145.8025,0,54.29132,60.019936,30.369503,26,NaN,6.084,6.068,224.1,27 / 34,70034,2020-01-17 18:08:31:757
1.219452,-2.363708,4.525757,-3.307552,-8.00043,-4.60691,-2.213694,3.227944,5.282741,-1.608108,2.485581,1.373856,0,20.2377,30.3375,19.9326,201.5641,70.2438,122.2292,0,56.73865,60.01986,30.369368,28,NaN,6.84,15.170001,230.3,27 / 34,75034,2020-01-17 18:08:36:757
-0.944916,-21.058838,-2.77417,-2.553139,-9.454895,-0.506806,1.179778,-4.164685,5.703542,-2.201279,0.721329,1.067062,0,10.8292,39.6088,-1.7014,302.1073,73.2617,20.6162,0,63.03578,60.019806,30.369259,25,NaN,5.616,15.170001,223.1,26 / 34,80034,2020-01-17 18:08:41:757
-8.404053,-12.66954,-0.618195,-0.898822,-9.329925,2.883575,-3.276636,2.395033,-2.977419,1.097122,-1.062103,-0.358261,0,13.8794,36.5173,6.7215,275.1697,77.6054,52.4224,0,67.47266,60.01974,30.369146,26,NaN,7.38,15.170001,227.2,27 / 34,85034,2020-01-17 18:08:46:757
-1.464447,-6.93544,-1.328064,-1.833501,-9.627601,0.343469,2.610264,3.152445,-0.933432,2.308502,-2.298691,-0.654938,0,13.2797,26.0345,29.7623,215.94,68.2457,132.8269,0,67.65277,60.019695,30.369026,22,NaN,5.328,15.170001,236.2,27 / 34,90034,2020-01-17 18:08:51:757
-4.420089,-0.994217,14.905807,-2.662304,-8.376109,-4.350095,2.635692,-6.572009,-6.169952,-1.51152,-0.068207,-0.676956,0,8.8928,27.1515,29.5654,213.1497,60.0148,147.9802,0,59.42986,60.019672,30.368933,23,NaN,3.852,16.687,243.5,27 / 34,95034,2020-01-17 18:08:56:757
2.866654,-3.493774,5.178177,-3.14507,-8.260479,-4.247752,-2.758913,1.370452,3.548002,-0.97641,3.115158,0.74411,0,9.4559,33.7524,7.8949,225.2684,74.0962,121.5652,0,60.55908,60.01962,30.368837,23,NaN,6.084,15.170001,226.2,28 / 34,100034,2020-01-17 18:09:01:757
-5.794372,-12.155991,-1.325684,-1.421014,-9.643827,1.071312,-4.061465,-4.289223,-5.494519,-2.503464,0.312805,0.891296,0,12.6801,35.1105,-0.2548,275.6107,77.9499,51.2839,0,66.52191,60.019577,30.36871,22,NaN,5.04,15.170001,223.2,28 / 34,105034,2020-01-17 18:09:06:757
-3.561767,-7.694397,-0.534393,-1.601692,-9.504055,1.810497,-1.967879,2.546641,-1.938965,1.762207,-1.716705,-0.46106,0,13.1332,31.1523,24.6078,241.393,75.8647,105.8536,0,64.30072,60.019527,30.368608,19,NaN,6.192,15.170001,221.1,28 / 34,110034,2020-01-17 18:09:11:757
12.642181,-9.183594,-16.871231,-2.876317,-8.158826,-4.618521,-0.252421,-6.101509,0.177455,0.582245,-1.395706,-0.333054,0,10.0357,28.0426,31.3065,218.206,62.0079,142.4369,0,65.20464,60.019493,30.368502,20,NaN,4.464,13.653,241.9,28 / 34,115034,2020-01-17 18:09:16:757
-4.97316,-9.16803,-15.160568,-2.464565,-8.026121,-5.067314,5.966714,6.242334,9.438946,2.821793,0.454666,0.332565,0,17.2287,26.535,28.8773,195.3288,55.5172,143.8724,0,60.54904,60.019447,30.368397,23,NaN,6.948,13.653,228.7,29 / 34,120034,2020-01-17 18:09:21:757
0.93573,-14.413727,-2.637695,-2.216,-9.496887,-1.033861,-5.121437,-3.410352,-5.827127,-2.646927,1.050858,0.940659,0,14.5325,39.3524,1.5625,294.8319,75.3337,19.5105,0,63.59984,60.0194,30.368256,21,NaN,5.832,13.653,239.7,29 / 34,125035,2020-01-17 18:09:26:758
1.88504,-6.44342,-0.924652,-2.007456,-9.435981,-1.761468,-4.686812,-3.142609,-0.325432,2.201798,-0.847809,-0.81633,0,16.5298,20.1309,34.0302,210.3709,57.3373,146.7883,0,66.92655,60.019333,30.368149,22,NaN,5.904,13.653,193.9,29 / 34,130034,2020-01-17 18:09:31:757
-5.665085,-6.87677,-0.563126,-2.543865,-9.292684,-1.828975,3.382554,-7.390201,4.907641,-2.887848,0.404953,1.08197,0,-2.5742,16.6412,27.066,333.3843,77.3416,35.9348,0,61.58179,60.01927,30.368135,22,NaN,5.832,13.653,188.9,28 / 34,135034,2020-01-17 18:09:36:757
-2.558609,-9.317673,-0.795364,-1.700681,-9.497342,-1.754586,0.606174,-0.575401,-0.281087,0.598404,0.474197,0.033752,0,-6.5704,-3.0106,30.2582,241.8042,76.6786,130.8282,0,64.64617,60.019226,30.368126,24,NaN,0,13.653,,28 / 34,140034,2020-01-17 18:09:41:757
