ACCELEROMETER_X,ACCELEROMETER_Y,ACCELEROMETER_Z,GRAVITY_X,GRAVITY_Y,GRAVITY_Z,LINEAR_ACCELERATION_X,LINEAR_ACCELERATION_Y,LINEAR_ACCELERATION_Z,GYROSCOPE_X,GYROSCOPE_Y,GYROSCOPE_Z,LIGHT,MAGNETIC_FIELD_X,MAGNETIC_FIELD_Y,MAGNETIC_FIELD_Z,ORIENTATION_Z_azimuth,ORIENTATION_X_pitch,ORIENTATION_Y_roll,PROXIMITY,SOUND_LEVEL,LOCATION_Latitude,LOCATION_Longitude,LOCATION_Altitude,LOCATION_Altitude-google,LOCATION_Speed,LOCATION_Accuracy,LOCATION_ORIENTATION,Satellites_in_range,Time,Date
2.885819,-9.086624,-0.486511,-0.664168,-9.755419,0.749041,-1.767081,2.556666,-1.277765,1.616028,1.309464,0.63887,0,2.7817,45.314,8.3237,318.6066,84.1408,41.5631,0,63.75917,60.01061,30.36883,42,NaN,7.74,13.653,174.4,26 / 38,900017,2020-01-10 18:17:58:887
-7.157867,-9.894669,4.365341,0.891159,-9.008781,-3.770685,-0.33096,-1.307238,-5.058354,-0.01561,0.781265,-0.00827,0,10.8368,28.9612,28.3218,130.7193,64.2163,-174.8269,0,69.08699,60.0092,30.369072,51,NaN,2.916,13.653,153.9,26 / 35,1000016,2020-01-10 18:19:38:886
2.094528,-21.18573,3.70813,0.686305,-8.920996,-4.014376,0.078809,-0.562104,-2.399823,-0.488235,-0.472015,-0.52919,0,2.7771,33.5831,22.6608,131.4929,65.4623,-170.2984,0,64.66597,60.00782,30.369368,46,NaN,3.636,4.5509996,176.6,23 / 34,1100016,2020-01-10 18:21:18:886
3.692658,-8.649689,-2.721496,0.30672,-8.844501,-4.225054,-1.246196,-1.782734,-2.331756,0.318878,0.514771,-0.093323,0,5.0049,24.9847,20.1248,147.2256,66.8776,-178.7031,0,67.10045,60.006626,30.36925,45,NaN,3.528,13.653,199.5,21 / 35,1200017,2020-01-10 18:22:58:887
-1.374664,-10.523148,-1.555527,-0.944771,-9.514796,2.178637,2.3728,1.791377,-1.59208,1.367996,-0.19487,0.594833,0,-0.1999,27.2903,6.6834,341.0462,86.5816,23.2074,0,65.09304,60.005253,30.36832,42,NaN,3.96,13.653,187,24 / 34,1300016,2020-01-10 18:24:38:886
-16.458145,-1.516159,-18.180862,0.361117,-8.690286,-4.529781,-2.064362,0.223941,-4.01032,-0.578064,0.125244,0.304382,0,14.3097,18.2739,23.8251,109.5916,63.1777,-173.2179,0,61.92424,60.003872,30.367582,42,NaN,4.68,16.687,187.6,22 / 33,1400016,2020-01-10 18:26:18:886
1.977219,-7.103027,1.882553,-0.923189,-9.714313,0.974802,1.106996,1.456333,-1.656257,1.905243,1.90921,0.832932,0,16.243,23.3704,23.8007,143.267,82.1749,179.0511,0,65.62195,60.002613,30.366556,41,NaN,7.884,13.653,168.4,26 / 34,1500016,2020-01-10 18:27:58:886
4.050598,-7.213165,2.025009,1.011366,-8.353144,-5.037112,1.200854,3.73871,8.121059,-2.120209,-0.572693,-1.189484,0,-14.7766,47.9736,-15.4648,323.9581,73.7801,-167.9098,0,61.659,60.001312,30.365406,45,NaN,3.456,15.170001,243.8,28 / 35,1600016,2020-01-10 18:29:38:886
-7.454742,-16.094452,1.752075,-0.526315,-9.752818,0.880855,2.064371,-3.842206,-4.480488,-2.594971,-0.923691,-1.205627,0,-8.1512,44.2154,-18.1915,85.0699,72.1225,25.3618,0,53.57724,60.001053,30.362852,40,NaN,4.068,15.170001,226.9,19 / 36,1700016,2020-01-10 18:31:18:886
4.007492,-5.96579,-4.761352,0.795234,-9.052115,-3.687437,1.101965,-4.333142,-5.517332,0.076187,0.633728,0.114578,0,2.4338,34.9731,30.9708,148.9809,67.3774,-167.8299,0,63.48958,59.99997,30.361872,44,NaN,4.572,15.170001,143.5,18 / 34,1800016,2020-01-10 18:32:58:886
-0.564224,-9.937759,0.237732,-0.382615,-9.798316,0.130325,-0.340595,-0.054001,-0.061237,0.029846,-0.378983,0.003799,0,-4.5624,32.4005,-15.7578,83.2417,87.7112,75.0643,0,58.73245,59.999107,30.361732,40,NaN,2.808,71.298996,271.4,11 / 33,1900017,2020-01-10 18:34:38:887
-1.132858,-9.518784,-2.571854,-1.625488,-9.426524,-2.160748,0.444604,0.14897,-0.27204,0.389725,1.20311,0.161102,0,-5.1743,31.0486,11.7874,283.3414,72.9279,143.986,0,62.41516,59.99915,30.361572,0,NaN,0,28.896997,0,3 / 31,2000016,2020-01-10 18:36:18:886
-0.570221,-9.96051,-0.482925,-0.369088,-9.793174,-0.357627,0.414658,0.037148,0.122347,-0.021469,-0.403122,0.018707,0,2.3041,31.9397,-2.417,60.685,87.1438,134.8725,0,57.07778,59.999157,30.361013,0,NaN,0,34.157,0,0 / 32,2100016,2020-01-10 18:37:58:886
0.054672,-10.128098,-1.264618,-0.618541,-9.764433,0.66607,0.205051,0.400183,-0.711972,0.484711,-0.117111,0.189682,0,20.9167,28.4225,-13.0981,197.2116,84.6816,42.8811,0,62.3236,59.999157,30.361013,0,NaN,0,34.157,0,0 / 32,2200016,2020-01-10 18:39:38:886
-0.974838,-14.563354,-1.909866,0.172368,-9.79898,-0.347392,-2.623658,-1.862442,-2.24708,-2.91774,0.040207,-0.940201,0,22.5647,36.7477,-22.2931,215.3235,77.1022,20.3394,0,58.10958,59.999237,30.361145,0,NaN,0,24.224,0,0 / 32,2300016,2020-01-10 18:41:18:886
-0.924561,-10.090988,-3.311661,-1.033857,-9.474286,-2.310717,-0.004906,-0.401778,-0.743979,0.004807,-0.180313,0.070374,0,34.1232,37.3322,0.2335,91.2263,76.6369,163.7614,0,58.05745,59.999073,30.36108,0,NaN,0,23.413,0,3 / 32,2400016,2020-01-10 18:42:58:886
-0.308044,-8.883118,-1.441803,0.355714,-9.587042,-2.032853,0.172108,0.427827,0.866813,-0.655121,-0.429947,-0.111252,0,12.9791,28.3203,-23.1812,16.5664,83.4805,-168.9564,0,54.14192,59.99907,30.36156,0,NaN,0,30,0,1 / 32,2500017,2020-01-10 18:44:38:887
-0.100952,-9.4254,-3.020767,0.034694,-9.345284,-2.972345,-0.172607,0.067625,0.02957,0.026474,-0.171616,-0.026749,0,5.2811,40.8371,-6.7749,17.7812,71.7752,-178.8325,0,61.46475,59.99915,30.361523,0,NaN,0,35.656,0,1 / 32,2600017,2020-01-10 18:46:18:887
2.039459,-7.860794,-1.483688,0.179082,-9.798065,-0.369098,1.93441,-0.345724,-0.830479,2.17955,1.259934,1.52623,0,-16.1758,46.9864,1.6907,243.2697,87.6024,-154.1179,0,66.2188,59.99841,30.362043,43,NaN,3.852,10.6189995,228.2,25 / 35,2700016,2020-01-10 18:47:58:886
-0.416992,-9.991638,-0.746277,-0.421197,-9.778863,-0.605658,-0.102798,-0.00032,-0.059244,-0.018631,-0.087097,0.000244,0,2.3209,20.9976,-15.7684,39.703,85.8797,144.0643,0,52.14034,59.99837,30.360174,48,NaN,1.872,60.680004,292.8,9 / 34,2800017,2020-01-10 18:49:38:887
-1.511139,-8.690384,-2.770584,-0.936408,-9.548391,-2.030209,-0.497719,0.669347,-1.411014,0.458084,-0.071838,0.619522,0,-4.541,44.3802,11.9675,264.4194,75.4744,179.1339,0,57.06562,59.998215,30.36046,0,NaN,0,22.984,0,0 / 33,2900017,2020-01-10 18:51:18:887
0.284515,4.533997,8.557587,0.14135,4.56368,8.678895,0.113742,-0.061863,0.161901,0.03801,-0.000275,-0.037567,114,22.2702,-22.7325,-42.7078,268.4201,-27.6144,-0.9861,5,35.40868,59.998215,30.36046,0,NaN,0,22.984,0,3 / 33,3000016,2020-01-10 18:52:58:886
