ACCELEROMETER_X,ACCELEROMETER_Y,ACCELEROMETER_Z,GRAVITY_X,GRAVITY_Y,GRAVITY_Z,LINEAR_ACCELERATION_X,LINEAR_ACCELERATION_Y,LINEAR_ACCELERATION_Z,GYROSCOPE_X,GYROSCOPE_Y,GYROSCOPE_Z,LIGHT,MAGNETIC_FIELD_X,MAGNETIC_FIELD_Y,MAGNETIC_FIELD_Z,ORIENTATION_Z_azimuth,ORIENTATION_X_pitch,ORIENTATION_Y_roll,PROXIMITY,SOUND_LEVEL,LOCATION_Latitude,LOCATION_Longitude,LOCATION_Altitude,LOCATION_Altitude-google,LOCATION_Speed,LOCATION_Accuracy,LOCATION_ORIENTATION,Satellites_in_range,Time,Date
3.054611,3.608627,8.654556,1.064481,4.730773,8.523911,-2.027745,1.892517,-3.549138,-1.421158,-2.832046,2.077286,221,-36.412,-25.1053,-42.3874,89.3276,-28.8426,-7.1183,5,35.30101,60.019,30.368122,0,NaN,0,500,0,0 / 36,40,2020-01-17 18:05:38:258
3.054611,3.608627,8.654556,1.064481,4.730773,8.523911,-2.027745,1.892517,-3.549138,-1.421158,-2.832046,2.077286,221,-36.412,-25.1053,-42.3874,89.3276,-28.8426,-7.1183,5,35.30101,60.019,30.368122,0,NaN,0,500,0,0 / 36,2540,2020-01-17 18:05:38:258
-5.01625,-13.853485,-6.13443,-3.48888,-8.924766,-2.084861,-0.8783,0.423001,-0.700106,-2.185303,1.204788,0.17366,0,36.1633,30.6076,-18.8232,113.4143,67.9298,110.8857,0,47.83744,60.019,30.368122,0,NaN,0,500,0,0 / 36,5040,2020-01-17 18:05:43:258
-3.558182,-9.640884,-2.248642,-4.358698,-8.683572,-1.329557,0.96949,-0.579513,-0.779691,0.85939,-0.373932,0.122177,0,-1.3855,28.1082,1.2268,354.6012,59.6569,120.0755,0,50.93694,60.019,30.368122,0,NaN,0,500,0,0 / 36,10040,2020-01-17 18:05:48:258
-5.835067,-15.451614,-5.30365,-4.449495,-8.630124,-1.375986,0.781448,-5.251391,-2.636875,-0.340805,-2.173523,0.477432,0,13.5117,25.0092,-1.4755,90.6365,63.6137,113.1259,0,57.58058,60.019,30.368122,0,NaN,0,500,0,0 / 36,15040,2020-01-17 18:05:53:258
-3.446854,-5.383987,-1.336456,-3.981806,-8.954988,-0.351853,0.704296,2.289017,-0.842287,0.153656,-0.546158,-0.233444,0,14.8148,26.9577,-0.9232,137.8393,65.945,95.0498,0,57.66493,60.019,30.368122,0,NaN,0,500,0,0 / 36,20040,2020-01-17 18:05:58:258
-0.584579,-3.803818,-1.173645,-4.254734,-7.837219,-4.079905,3.765481,3.755325,3.015644,1.499619,-1.266449,-1.488861,0,-8.136,31.7566,8.8272,329.6649,49.5759,132.7345,0,56.75421,60.019,30.368122,0,NaN,0,500,0,0 / 36,25040,2020-01-17 18:06:03:258
-6.112793,-11.264145,-1.571075,-3.089913,-7.868581,-4.970741,-2.67101,-6.190432,2.491045,-2.753631,3.223816,0.13797,0,1.265,39.5065,2.6276,351.0785,64.5722,112.0535,0,68.49233,60.019,30.368122,0,NaN,0,500,0,0 / 36,30040,2020-01-17 18:06:08:258
0.221069,-3.668548,-0.260254,-3.18746,-9.110501,-1.73472,1.966534,3.946964,2.395065,2.52475,-1.258636,-1.077667,0,40.2649,16.8076,-1.5228,105.6858,54.0737,141.1187,0,46.67922,60.019,30.368122,0,NaN,0,500,0,0 / 36,35040,2020-01-17 18:06:13:258
-1.591339,-4.730377,-0.557144,-3.288195,-8.203944,-4.248935,0.763203,1.563142,3.739111,-0.81218,0.202545,-0.185333,0,42.5644,12.7075,-7.9727,103.8634,56.7796,142.2642,0,59.23516,60.019,30.368122,0,NaN,0,500,0,0 / 36,40040,2020-01-17 18:06:18:258
-2.078567,-6.032821,-3.887466,-3.218977,-9.218164,-0.91324,1.645639,1.161696,-1.235584,0.677948,-0.124313,-0.218002,0,29.2648,15.8081,-9.2224,120.2767,67.2588,119.6685,0,60.00055,60.019,30.368122,0,NaN,0,500,0,0 / 36,45040,2020-01-17 18:06:23:258
-9.835785,-12.208664,2.99466,-2.334671,-8.993088,-3.137526,0.469516,0.962939,6.217884,1.051682,-1.410263,-1.377533,0,7.7637,16.1072,19.6274,206.6038,60.832,144.1395,0,58.76918,60.019,30.368122,0,NaN,0,500,0,0 / 36,50040,2020-01-17 18:06:28:258
-6.403686,-6.579895,1.280411,-0.411243,-8.93011,-4.031675,-5.124468,-0.391804,4.724384,0.797257,1.244736,1.591354,0,18.8644,21.5576,26.4771,124.6698,63.1511,-179.8036,0,55.87728,60.019,30.368122,0,NaN,0,500,0,0 / 36,55040,2020-01-17 18:06:33:258
-4.429672,-16.003479,4.99382,-1.289134,-8.724013,-4.289536,-1.050644,-1.319525,-3.146082,-0.628952,-1.154068,-0.115204,0,58.1635,22.4579,35.6262,128.1341,62.8232,163.2729,0,61.37197,60.019154,30.367527,0,NaN,0,300,0,0 / 32,60039,2020-01-17 18:06:38:257
-4.576919,-12.302032,9.609833,-1.268409,-9.586596,1.630545,-3.572955,-3.206053,-2.375299,-2.64444,1.862228,-0.18605,0,61.4136,36.557,8.0246,246.8863,77.8394,37.8795,0,48.6799,60.019154,30.367527,0,NaN,0,300,0,0 / 32,65040,2020-01-17 18:06:43:258
0.831589,-7.027618,-1.694382,-1.023941,-9.748336,0.303115,1.347416,2.878413,-1.063912,2.195236,-0.812653,-0.576462,0,58.9645,34.4574,38.8763,149.1688,72.6077,148.8559,0,67.30605,60.019154,30.367527,0,NaN,0,300,0,0 / 32,70040,2020-01-17 18:06:48:258
-7.068084,-2.914368,-6.750931,-1.736995,-9.542244,-1.448727,-6.541263,2.550734,4.635228,-0.448746,0.906158,0.201172,0,55.6137,38.4064,32.6767,160.7851,83.5698,138.3775,0,60.91143,60.019154,30.367527,0,NaN,0,300,0,2 / 32,75040,2020-01-17 18:06:53:258
1.882645,-2.689316,2.740875,-0.912682,-8.82302,-4.182311,-1.314797,-0.855175,2.800736,-1.675049,2.358994,0.585739,0,58.165,33.609,35.9741,119.6864,64.1184,167.6897,0,59.71663,60.02108,30.3708,0,NaN,0,98.4,0,2 / 32,80040,2020-01-17 18:06:58:258
3.426911,-18.10199,-1.464539,-0.84778,-9.754041,0.557081,-6.413129,-5.390248,2.349752,-3.002899,-0.978653,1.344559,0,50.5127,47.757,8.9767,296.9646,73.947,-4.255,0,60.72844,60.02108,30.3708,0,NaN,0,98.4,0,5 / 33,85040,2020-01-17 18:07:03:258
1.834763,-13.150787,0.414902,-1.508268,-9.679542,-0.449434,0.909522,-1.275029,-0.523959,1.16069,-3.658859,-0.079514,0,55.3619,42.5064,29.3793,152.0287,76.5572,140.768,0,67.05861,60.02108,30.3708,0,NaN,0,98.4,0,6 / 33,90040,2020-01-17 18:07:08:258
-1.548248,2.98494,8.820953,-2.143814,2.662444,9.191619,-0.763399,0.975308,-0.056582,0.608337,0.952667,-0.386841,0,11.7615,-26.7426,-42.8223,173.9826,-12.5217,5.9345,0,42.92543,60.02108,30.3708,0,NaN,0,98.4,0,6 / 33,95040,2020-01-17 18:07:13:258
