ACCELEROMETER_X,ACCELEROMETER_Y,ACCELEROMETER_Z,GRAVITY_X,GRAVITY_Y,GRAVITY_Z,LINEAR_ACCELERATION_X,LINEAR_ACCELERATION_Y,LINEAR_ACCELERATION_Z,GYROSCOPE_X,GYROSCOPE_Y,GYROSCOPE_Z,LIGHT,MAGNETIC_FIELD_X,MAGNETIC_FIELD_Y,MAGNETIC_FIELD_Z,ORIENTATION_Z_azimuth,ORIENTATION_X_pitch,ORIENTATION_Y_roll,PROXIMITY,SOUND_LEVEL,LOCATION_Latitude,LOCATION_Longitude,LOCATION_Altitude,LOCATION_Altitude-google,LOCATION_Speed,LOCATION_Accuracy,LOCATION_ORIENTATION,Satellites_in_range,Time,Date
-0.976028,2.395966,9.983337,-1.862093,2.680961,9.247457,0.476807,0.061585,0.235909,-0.652222,-0.63298,-0.092651,0,10.35,-30.9051,-38.0966,173.6405,-21.2831,17.1227,5,66.30063,60.02052,30.370348,0,NaN,0,77.447,0,0 / 45,18,2020-01-16 19:00:01:653
-0.976028,2.395966,9.983337,-1.862093,2.680961,9.247457,0.476807,0.061585,0.235909,-0.652222,-0.63298,-0.092651,0,10.35,-30.9051,-38.0966,173.6405,-21.2831,17.1227,5,66.30063,60.02052,30.370348,0,NaN,0,77.447,0,0 / 45,2518,2020-01-16 19:00:01:653
-1.648804,-10.323227,-5.459259,0.17604,-9.804785,-0.07474,-1.94783,2.317374,-1.145961,0.748611,0.011871,0.05275,0,-2.3407,46.0861,19.6793,178.1431,83.9281,-172.8924,0,57.43015,60.02052,30.370348,0,NaN,0,77.447,0,6 / 45,5018,2020-01-16 19:00:06:653
2.823563,-6.930649,-1.317291,-1.520654,-9.188341,-3.071219,2.103441,0.518112,1.20189,2.069,-3.027695,0.099091,0,0.7553,30.2582,40.5823,195.932,55.9846,171.8178,0,66.70078,60.02049,30.370483,35,NaN,8.82,18.203999,204.6,11 / 33,10018,2020-01-16 19:00:11:653
3.124039,-1.113937,2.861786,-0.823703,-8.276012,-5.196106,-1.217812,3.96028,8.249143,0.906616,1.838089,0.261536,0,16.7053,39.3585,30.1819,189.5347,76.8927,143.6073,0,69.18038,60.02057,30.370394,40,NaN,6.084,15.170001,191.7,16 / 33,15018,2020-01-16 19:00:16:653
0.131287,-16.339859,-0.176453,-1.219449,-9.682698,-0.963686,2.081454,-9.982272,-1.587391,-3.091492,0.542542,0.967636,0,7.9056,47.0078,3.3829,330.6994,75.3413,2.4126,0,52.37448,60.02052,30.370388,45,NaN,5.868,15.170001,194.4,19 / 33,20018,2020-01-16 19:00:21:653
-5.734512,-12.639618,-3.414612,-0.009486,-9.484369,2.493398,-2.396934,-3.555635,-8.400879,1.289047,-0.454895,-0.351517,0,9.1064,49.9084,5.9326,329.8779,77.0131,4.8179,0,66.07782,60.020473,30.370396,49,NaN,5.508,15.170001,195,20 / 33,25018,2020-01-16 19:00:26:653
-1.641617,-8.121765,-1.403488,-0.55917,-9.76792,0.667431,-2.031843,0.58896,-3.692455,1.877258,0.681915,-0.409042,0,6.3049,37.2559,33.2352,202.884,78.6094,152.091,0,65.97281,60.02038,30.370304,51,NaN,8.172,15.170001,199.8,21 / 33,30018,2020-01-16 19:00:31:653
1.820389,3.594269,10.186844,-1.42847,-8.68788,-4.318635,3.785792,-6.907509,-1.096107,-0.121002,-2.549042,0.25444,0,1.7563,34.7046,34.3353,207.5126,57.993,167.8447,0,62.13043,60.020306,30.370274,53,NaN,7.704,15.170001,177.3,21 / 33,35017,2020-01-16 19:00:36:652
3.156357,-1.969864,3.649475,-1.961593,-8.521022,-4.440127,0.424138,4.064515,8.094353,-1.834839,2.656204,1.531876,0,12.5061,36.2091,22.0306,192.6289,75.2118,141.7137,0,58.14984,60.020264,30.370253,51,NaN,5.22,15.170001,196.2,23 / 33,40018,2020-01-16 19:00:41:653
0.452103,-5.53482,-5.013946,-0.021551,-8.655243,-4.610498,-0.097254,2.803252,-3.633442,-0.058868,0.580185,-0.169708,0,16.2064,10.7071,19.5831,129.4994,58.0875,176.1183,0,64.75392,60.020245,30.370216,51,NaN,0.756,15.170001,88.4,23 / 33,45018,2020-01-16 19:00:46:653
-1.204681,-13.563782,10.994888,-0.595656,-9.692795,1.365769,-6.93032,-3.096274,-3.206422,-0.293045,-0.514557,0.109558,0,-3.7308,47.7112,0.3433,16.8268,73.918,-1.0831,0,66.28012,60.020214,30.37013,46,NaN,4.896,15.170001,263.9,23 / 33,50017,2020-01-16 19:00:51:652
-1.529098,-10.839188,-2.037949,0.0051,-9.47163,2.541374,-1.887298,1.424347,-1.973792,1.636856,-1.298584,-0.478104,0,-3.5431,43.0573,18.782,247.685,79.7763,146.1595,0,63.25675,60.020187,30.369953,45,NaN,7.38,15.170001,226.7,22 / 33,55018,2020-01-16 19:00:56:653
0.322815,-6.637359,2.440399,-1.091544,-9.108487,-3.466176,-2.785963,-4.407458,6.548532,1.309296,-1.429443,-0.994583,0,-5.043,38.9587,27.1317,235.7717,62.6986,170.1239,0,61.94126,60.02011,30.369797,42,NaN,7.92,15.170001,225.3,23 / 33,60018,2020-01-16 19:01:01:653
-1.721832,-6.909103,-1.294556,-0.981328,-9.06929,-3.599357,2.406198,-8.572592,-6.652469,-1.19194,0.682632,0.03215,0,-3.4439,30.9067,36.5326,217.1524,55.2991,170.5182,0,61.05115,60.020138,30.369745,41,NaN,0,15.170001,,23 / 33,65018,2020-01-16 19:01:06:653
3.371842,-1.184555,4.941147,-1.571547,-8.301507,-4.978513,-2.1143,-0.831978,1.846383,-2.042572,1.3564,1.458725,0,4.3564,45.3583,18.6813,222.0826,73.0801,154.7323,0,59.71813,60.020126,30.36971,42,NaN,0,15.170001,,23 / 33,70018,2020-01-16 19:01:11:653
-3.050613,-14.062973,8.667725,-1.392782,-9.702701,-0.296913,-3.549598,-4.377258,-6.191669,-2.033691,0.18959,0.865372,0,-5.2444,49.2081,-0.5173,24.9005,76.4684,4.9671,0,62.14257,60.02006,30.369574,40,NaN,5.436,13.653,218.4,23 / 33,75017,2020-01-16 19:01:16:652
-4.770843,-11.417374,-3.370331,-0.349836,-9.745024,1.040433,-2.662704,2.078432,-2.359383,1.823822,-1.015579,-0.522675,0,-2.9938,43.158,23.8327,226.1736,83.7018,149.239,0,59.4084,60.019962,30.36942,43,NaN,8.748,15.170001,215,24 / 33,80018,2020-01-16 19:01:21:653
