ACCELEROMETER_X,ACCELEROMETER_Y,ACCELEROMETER_Z,GRAVITY_X,GRAVITY_Y,GRAVITY_Z,LINEAR_ACCELERATION_X,LINEAR_ACCELERATION_Y,LINEAR_ACCELERATION_Z,GYROSCOPE_X,GYROSCOPE_Y,GYROSCOPE_Z,LIGHT,MAGNETIC_FIELD_X,MAGNETIC_FIELD_Y,MAGNETIC_FIELD_Z,ORIENTATION_Z_azimuth,ORIENTATION_X_pitch,ORIENTATION_Y_roll,PROXIMITY,SOUND_LEVEL,LOCATION_Latitude,LOCATION_Longitude,LOCATION_Altitude,LOCATION_Altitude-google,LOCATION_Speed,LOCATION_Accuracy,LOCATION_ORIENTATION,Satellites_in_range,Time,Date
1.053848,1.304611,11.621368,-1.969465,-0.530577,9.592189,3.009512,1.83147,2.096397,-0.46843,0.318695,0.054779,1,-2.4643,-10.9558,-47.3007,140.0509,0.7149,9.4552,5,30.41603,59.998184,30.360506,0,NaN,0,22.977,0,0 / 0,26,2020-01-19 16:32:54:875
1.053848,1.304611,11.621368,-1.969465,-0.530577,9.592189,3.009512,1.83147,2.096397,-0.46843,0.318695,0.054779,1,-2.4643,-10.9558,-47.3007,140.0509,0.7149,9.4552,5,30.41603,59.998184,30.360506,0,NaN,0,22.977,0,0 / 0,2526,2020-01-19 16:32:54:875
-5.033005,-7.735901,-3.825622,-4.937477,-7.587923,-3.770296,0.006136,0.00826,0.022305,-0.107834,0.022568,0.107864,0,24.5438,35.199,13.6566,69.9412,51.5065,126.7922,0,14.08626,59.998184,30.360506,0,NaN,0,22.977,0,0 / 0,5027,2020-01-19 16:32:59:876
-6.249267,-6.639755,-4.106537,-6.138319,-6.493781,-4.040078,-0.005394,0.032436,-0.01787,0.01857,-0.016144,-0.009674,0,29.4937,30.5985,14.5569,62.7081,41.3836,123.477,0,18.78969,59.998184,30.360506,0,NaN,0,22.977,0,0 / 0,10027,2020-01-19 16:33:04:876
-6.432815,-6.656906,-4.028335,-6.132978,-6.520303,-4.005323,-0.185324,-0.014859,0.051774,0.023376,-0.099762,0.002579,0,29.5868,29.8904,12.5366,78.9127,41.5667,122.7694,0,19.49152,59.998184,30.360506,0,NaN,0,22.977,0,0 / 0,15027,2020-01-19 16:33:09:876
-5.416473,-7.463348,-3.936157,-5.296573,-7.284884,-3.879068,-0.005763,-0.021482,0.026501,-0.003967,0.004807,0.000443,0,26.1932,34.2499,13.3575,73.1536,47.9727,126.2081,0,17.57973,59.998184,30.360506,0,NaN,0,22.977,0,0 / 1,20027,2020-01-19 16:33:14:876
-5.479522,-7.362793,-3.977249,-5.348263,-7.22181,-3.925803,-0.017393,0.012771,0.032135,0.000641,-0.005035,-0.000412,0,26.4435,33.049,14.7568,84.1537,47.4477,126.3623,0,5.64399,59.998184,30.360506,0,NaN,0,22.977,0,1 / 1,25027,2020-01-19 16:33:19:876
-5.466354,-7.30693,-4.180771,-5.309758,-7.18848,-4.03765,-0.045711,0.031669,-0.058801,0.005249,0.006332,0.015045,0,26.7944,34.7488,14.856,61.7093,47.3336,127.3174,0,13.78764,59.998184,30.360506,0,NaN,0,22.977,0,1 / 1,30026,2020-01-19 16:33:24:875
-5.04657,-7.56871,-4.122101,-4.972423,-7.442327,-4.007139,0.025536,0.022813,-0.034631,-0.047653,0.065811,0.023743,0,23.6938,33.8501,11.4563,68.7599,49.7557,127.8585,0,10.69412,59.998184,30.360506,0,NaN,0,22.977,0,1 / 1,35027,2020-01-19 16:33:29:876
-5.367798,-7.429428,-3.99202,-5.249235,-7.321664,-3.874164,-0.011777,0.041182,-0.039042,0.019989,0.002243,0.00386,0,25.1938,33.3481,13.9572,78.8915,48.3191,126.6127,0,6.98746,59.998184,30.360506,0,NaN,0,22.977,0,1 / 1,40027,2020-01-19 16:33:34:876
-5.627975,-7.282593,-4.105347,-5.288481,-7.223499,-4.002923,-0.227923,0.0933,-0.017974,-0.065414,0.014679,0.009705,0,25.7919,34.0485,13.5574,73.6109,47.6958,126.8101,0,16.77487,59.998184,30.360506,0,NaN,0,22.977,0,1 / 1,45027,2020-01-19 16:33:39:876
-5.485519,-7.342453,-4.043091,-5.361228,-7.19037,-3.965628,-0.012774,-0.002519,0.005025,0.018219,-0.015686,-0.016388,0,26.6922,34.0988,14.1571,76.0584,47.0243,126.6734,0,6.94138,59.998184,30.360506,0,NaN,0,22.977,0,1 / 1,50026,2020-01-19 16:33:44:875
-5.380172,-7.682815,-3.481262,-5.284611,-7.511345,-3.438454,0.016743,-0.011845,0.030263,-0.122406,0.078415,0.119263,0,25.1434,34.5993,11.7065,79.1656,51.0089,122.2651,0,13.76064,59.998184,30.360506,0,NaN,0,22.977,0,1 / 1,55027,2020-01-19 16:33:49:876
-5.485519,-7.367996,-4.013168,-5.345039,-7.227252,-3.920176,-0.026904,0.012827,-0.009693,0.019821,0.014847,-0.005371,0,27.0935,33.3984,14.1571,86.553,47.3118,126.1589,0,16.43219,59.998184,30.360506,0,NaN,0,22.977,0,1 / 1,60026,2020-01-19 16:33:54:875
-5.532608,-7.287781,-4.07222,-5.372218,-7.205731,-3.922638,-0.051196,0.064411,-0.069852,0.011993,-0.001129,-0.005737,0,25.5936,33.8486,13.1561,67.7336,47.3361,126.029,0,16.91066,59.998184,30.360506,0,NaN,0,22.977,0,1 / 1,65027,2020-01-19 16:33:59:876
-5.502273,-7.423858,-3.90303,-5.391623,-7.243226,-3.82576,0.003784,-0.026898,0.003929,-0.001495,-0.002899,0.00119,0,25.9933,32.4493,13.5071,91.7938,47.6618,125.3041,0,6.47863,59.998184,30.360506,0,NaN,0,22.977,0,1 / 1,70026,2020-01-19 16:34:04:875
-5.383362,-7.548752,-3.762176,-5.150453,-7.439344,-3.781452,-0.130452,0.038581,0.094499,0.122971,0.125641,0.009186,0,26.8433,34.2987,13.208,88.4629,48.9193,126.458,0,15.16632,59.998184,30.360506,0,NaN,0,22.977,0,1 / 1,75027,2020-01-19 16:34:09:876
-5.447204,-7.673248,-3.499618,-5.287379,-7.484571,-3.492162,-0.036738,-0.014441,0.073839,0.022308,0.01236,-0.036087,0,25.5432,33.699,12.0575,80.656,49.2936,123.6343,0,11.46498,59.998184,30.360506,0,NaN,0,22.977,0,1 / 1,80027,2020-01-19 16:34:14:876
-5.841049,-7.081085,-3.923385,-5.732666,-6.981686,-3.816147,0.018836,0.055539,-0.02255,-0.141403,0.006332,0.220993,0,25.8423,34.0988,11.0077,81.8231,48.3858,122.3517,0,12.1819,59.998184,30.360506,0,NaN,0,22.977,0,1 / 1,85028,2020-01-19 16:34:19:877
-5.24768,-7.591446,-3.868317,-5.177975,-7.42356,-3.774879,0.042607,-0.006867,-0.011559,-0.004868,0.014145,0.00705,0,25.6546,34.0607,13.2553,84.112,49.2222,125.9702,0,16.61667,59.998184,30.360506,0,NaN,0,22.977,0,1 / 1,90027,2020-01-19 16:34:24:876
-5.328689,-7.587066,-3.768158,-5.228963,-7.430723,-3.689535,0.011103,0.001153,-0.000423,-0.006638,0.011124,0.002792,0,26.5442,35.35,13.2065,85.3918,49.3195,125.1228,0,18.32094,59.998184,30.360506,0,NaN,0,22.977,0,1 / 1,95027,2020-01-19 16:34:29:876
-5.417282,-7.541168,-3.868317,-5.232013,-7.390355,-3.76551,-0.032011,-0.101116,0.076921,0.023544,0.088715,-0.022247,0,24.9924,33.699,12.4557,68.1627,48.7266,125.4347,0,18.01016,59.998184,30.360506,0,NaN,0,22.977,0,1 / 1,100026,2020-01-19 16:34:34:875
-5.736908,-7.395126,-3.815643,-5.426566,-7.346802,-3.570332,-0.197647,0.104249,-0.171165,0.05336,-0.035538,0.166946,0,25.943,35.2982,13.0081,81.0803,49.7529,124.8447,0,29.17355,59.998184,30.360506,0,NaN,0,22.977,0,1 / 1,105026,2020-01-19 16:34:39:875
-5.535385,-7.690017,-3.413025,-5.444695,-7.459181,-3.299439,0.027723,-0.068612,-0.041829,0.007553,0.009384,0.004501,0,26.9928,34.0988,10.8063,87.667,49.4921,121.0383,0,9.50034,59.998184,30.360506,0,NaN,0,22.977,0,1 / 1,110026,2020-01-19 16:34:44:875
-5.699798,-7.525604,-3.314056,-5.599009,-7.371668,-3.23728,0.018404,0.002993,-0.00786,0.003815,0.004059,0.005569,0,28.2928,33.7494,10.5072,89.378,48.7533,119.9942,0,5.16093,59.998184,30.360506,0,NaN,0,22.977,0,1 / 1,115027,2020-01-19 16:34:49:876
-5.790375,-7.4897,-3.345581,-5.631628,-7.334136,-3.265821,-0.02891,0.013524,-0.004467,-0.008072,-0.012451,0.019943,0,27.1423,32.1991,10.1074,83.3877,48.5658,120.2792,0,12.87486,59.998184,30.360506,0,NaN,0,22.977,0,1 / 1,120027,2020-01-19 16:34:54:876
-5.845443,-7.325683,-3.47168,-5.847544,-7.142583,-3.310607,0.121238,-0.037578,-0.093623,-0.008789,-0.026474,0.016739,0,28.392,33.1497,10.6064,79.4631,46.9177,119.5336,0,20.52976,59.998184,30.360506,0,NaN,0,22.977,0,1 / 1,125027,2020-01-19 16:34:59:876
-5.945205,-7.31691,-3.395065,-5.834951,-7.137308,-3.344034,0.01339,-0.02836,0.01983,-0.007904,-0.008911,0.015503,0,29.0436,32.0496,10.5072,79.109,46.9264,119.8143,0,13.85205,59.998184,30.360506,0,NaN,0,22.977,0,1 / 1,130027,2020-01-19 16:35:04:876
-6.138733,-7.212768,-3.186767,-6.025096,-7.074244,-3.134275,0.016725,0.014536,0.015321,-0.020859,-0.012634,-0.009888,0,28.6438,33.049,10.907,80.0945,46.1717,117.4267,0,7.3552,59.998184,30.360506,0,NaN,0,22.977,0,1 / 1,135027,2020-01-19 16:35:09:876
-6.173843,-7.170059,-3.321243,-6.024773,-7.021784,-3.250699,-0.016561,0.006163,0.000952,-0.04306,-0.016891,-0.030655,0,28.3432,31.1493,10.2066,89.0717,45.9541,117.5604,0,11.63467,59.998184,30.360506,0,NaN,0,22.977,0,1 / 1,140027,2020-01-19 16:35:14:876
-6.243286,-7.039581,-3.361954,-6.25723,-6.831124,-3.21764,0.142666,-0.06793,-0.078122,-0.020676,-0.0121,0.003967,0,29.4937,32.6492,11.6577,54.492,44.2293,117.1605,0,8.91199,59.998184,30.360506,0,NaN,0,22.977,0,1 / 1,145027,2020-01-19 16:35:19:876
-6.531372,-6.887146,-3.232651,-6.357269,-6.762127,-3.166884,-0.034327,0.023659,0.003863,-0.002396,0.020752,0.002548,0,29.744,31.2988,10.4584,79.3395,43.6237,116.5811,0,6.95945,59.998184,30.360506,0,NaN,0,22.977,0,1 / 1,150027,2020-01-19 16:35:24:876
-6.264816,-6.984909,-3.278152,-6.225659,-6.869045,-3.198089,0.087693,0.024096,-0.014901,-0.012161,0.027313,0.002899,0,29.5929,32.7484,10.5072,69.8128,44.3855,116.9299,0,20.74918,59.998184,30.360506,0,NaN,0,22.977,0,1 / 1,155026,2020-01-19 16:35:29:875
-6.365387,-6.876785,-3.573425,-6.26439,-6.708522,-3.453046,0.036937,-0.020549,-0.044347,0.018372,0.058212,0.033081,0,29.4937,29.7989,9.7076,77.5811,43.2533,118.5887,0,11.22371,59.998184,30.360506,0,NaN,0,22.977,0,1 / 1,160027,2020-01-19 16:35:34:876
-6.328277,-6.94342,-3.395859,-6.26424,-6.740647,-3.390183,0.061808,-0.067357,0.062431,0.024414,-0.028442,-0.010239,0,29.8431,30.4489,12.1567,93.5422,43.3629,118.3734,0,22.3436,59.998184,30.360506,0,NaN,0,22.977,0,1 / 1,165026,2020-01-19 16:35:39:875
-6.492279,-6.683639,-3.456924,-6.273199,-6.718467,-3.417535,-0.086569,0.176744,0.032801,0.02655,0.011337,-0.001892,0,29.9438,31.0486,12.558,84.5979,43.2307,118.8677,0,34.54753,59.998184,30.360506,0,NaN,0,22.977,0,1 / 1,170027,2020-01-19 16:35:44:876
-6.625152,-7.097442,-3.571838,-6.208647,-6.739072,-3.493992,-0.275166,-0.204956,0.001694,0.003998,-0.048859,-0.045563,0,29.5929,31.0989,11.9568,83.4107,43.4267,119.7268,0,30.33818,59.998184,30.360506,0,NaN,0,22.977,0,1 / 1,175027,2020-01-19 16:35:49:876
-5.849029,-6.956985,-3.633682,-6.139889,-6.79838,-3.500596,0.437723,0.00401,-0.049354,0.06543,0.121231,0.051193,0,28.4424,30.249,12.3566,80.6532,44.0022,119.3857,0,24.33551,59.998184,30.360506,0,NaN,0,22.977,0,1 / 1,180027,2020-01-19 16:35:54:876
-5.971145,-6.683655,-3.193954,-6.499286,-6.622256,-3.174176,0.667219,0.080309,0.048145,-0.017838,0.196518,0.125397,0,30.6931,29.7989,9.9075,95.2054,43.2477,114.2334,0,35.75995,59.998184,30.360506,0,NaN,0,22.977,0,1 / 1,185027,2020-01-19 16:35:59:876
-6.716125,-6.793777,-3.021164,-6.585857,-6.637678,-2.956028,0.009668,-0.015061,-0.002326,0.006119,-0.021683,-0.017517,0,29.9927,29.4983,11.6074,99.5448,42.2856,114.5493,0,26.66974,59.998184,30.360506,0,NaN,0,22.977,0,1 / 1,190026,2020-01-19 16:36:04:875
-6.448791,-6.832885,-2.935776,-6.531214,-6.703427,-2.92877,0.229428,0.021421,0.058915,0.019272,0.010086,-0.011475,0,30.3925,30.3986,9.0073,75.2574,42.5871,114.1764,0,16.65112,59.998184,30.360506,0,NaN,0,22.977,0,1 / 1,195027,2020-01-19 16:36:09:876
-6.760422,-6.789383,-3.026764,-6.606608,-6.619666,-2.950106,0.067241,0.000136,0.009522,0.01767,-0.008911,-0.010956,0,29.6433,29.599,9.8068,71.9721,42.2755,114.1918,0,25.80101,59.998184,30.360506,0,NaN,0,22.977,0,1 / 1,200027,2020-01-19 16:36:14:876
-6.462341,-6.512863,-3.989227,-6.342576,-6.367471,-3.923957,0.009334,-0.015787,0.014599,-0.003632,-0.00145,0.001297,0,29.6433,30.0995,15.2847,69.4315,40.471,121.7686,0,14.5949,59.998184,30.360506,0,NaN,0,22.977,0,1 / 1,205027,2020-01-19 16:36:19:876
-6.856201,-6.581085,-3.136886,-6.735461,-6.43368,-3.067849,0.019819,-0.013143,-0.005016,0.002396,0.005829,-0.004745,0,31.6437,30.0995,10.257,78.7377,40.9816,114.5128,0,37.11888,59.998184,30.360506,0,NaN,0,22.977,0,1 / 1,210026,2020-01-19 16:36:24:875
-6.923233,-6.537994,-3.163223,-6.762246,-6.388486,-3.103167,-0.025339,-0.021358,0.002192,0.00116,0.002808,0.000763,0,32.0435,29.0482,10.3073,85.7565,40.6801,114.6556,0,15.18486,59.998184,30.360506,0,NaN,0,22.977,0,1 / 1,215027,2020-01-19 16:36:29:876
-6.890915,-6.504471,-3.215896,-6.759974,-6.370518,-3.144781,0.016408,0.004907,-0.002568,-0.000443,0.002808,-0.00296,0,29.6433,28.45,10.6567,76.8641,40.4869,114.916,0,27.47867,59.998184,30.360506,0,NaN,0,22.977,0,1 / 1,220027,2020-01-19 16:36:34:876
-6.91365,-6.494903,-3.163223,-6.767768,-6.384741,-3.098837,-0.009424,0.018573,-0.001904,0.003281,0.002808,0.001831,0,31.4438,29.7989,10.6079,63.6366,40.6294,114.5746,0,37.91728,59.998184,30.360506,0,NaN,0,22.977,0,1 / 1,225027,2020-01-19 16:36:39:876
