ACCELEROMETER_X,ACCELEROMETER_Y,ACCELEROMETER_Z,GRAVITY_X,GRAVITY_Y,GRAVITY_Z,LINEAR_ACCELERATION_X,LINEAR_ACCELERATION_Y,LINEAR_ACCELERATION_Z,GYROSCOPE_X,GYROSCOPE_Y,GYROSCOPE_Z,LIGHT,MAGNETIC_FIELD_X,MAGNETIC_FIELD_Y,MAGNETIC_FIELD_Z,ORIENTATION_Z_azimuth,ORIENTATION_X_pitch,ORIENTATION_Y_roll,PROXIMITY,SOUND_LEVEL,LOCATION_Latitude,LOCATION_Longitude,LOCATION_Altitude,LOCATION_Altitude-google,LOCATION_Speed,LOCATION_Accuracy,LOCATION_ORIENTATION,Satellites_in_range,Time,Date
-2.344314,0.970215,8.47139,-0.139601,1.953323,9.609133,-1.411657,-1.039558,-2.615036,-0.372223,-0.011932,0.636688,241,-19.9402,-1.8204,-50.2579,63.7963,-15.6967,3.3474,5,58.75055,59.99826,30.360043,0,NaN,0,23.997,0,0 / 1,17,2020-01-17 14:56:36:943
-2.344314,0.970215,8.47139,-0.139601,1.953323,9.609133,-1.411657,-1.039558,-2.615036,-0.372223,-0.011932,0.636688,241,-19.9402,-1.8204,-50.2579,63.7963,-15.6967,3.3474,5,58.75055,59.99826,30.360043,0,NaN,0,23.997,0,0 / 1,2517,2020-01-17 14:56:36:943
-12.730362,-13.772079,9.188461,-0.508419,-9.253759,-3.206218,1.749046,0.23281,7.761884,-0.360153,-1.382385,-0.371231,0,10.7864,49.0204,8.7921,38.9269,63.9792,174.6668,0,64.3011,59.99826,30.360043,0,NaN,0,23.997,0,0 / 1,5016,2020-01-17 14:56:41:942
-0.196716,-11.958466,-1.660858,-1.088211,-9.455068,-2.363868,-2.930449,-2.221996,6.135381,-3.317337,-0.035538,1.000839,0,-3.7125,40.8188,-21.8597,135.9955,82.4149,23.727,0,52.47882,59.99826,30.360043,0,NaN,0,23.997,0,0 / 1,10017,2020-01-17 14:56:46:943
-6.886123,-13.83194,4.37851,-1.454052,-9.670255,-0.736409,-5.454508,-3.521347,6.896569,2.940384,-2.517242,-0.263992,0,20.9381,42.4698,13.0417,91.5665,67.3564,164.9029,0,63.50246,59.99826,30.360043,0,NaN,0,23.997,0,0 / 1,15017,2020-01-17 14:56:51:943
-2.272491,-15.15712,-0.512848,-1.159579,-9.378323,-2.621605,-1.038689,-5.51164,3.052187,-1.284454,0.897812,0.977936,0,14.3372,52.6688,-8.5648,115.9467,83.2473,101.3695,0,57.84293,59.99853,30.360659,0,NaN,0,57.761005,0,0 / 1,20017,2020-01-17 14:56:56:943
0.596954,-3.414764,2.074097,-1.352971,-8.278935,-5.079279,1.761646,5.108353,7.758853,-0.295532,1.3573,0.305923,0,20.3384,45.9183,3.4485,85.7037,73.2946,150.1295,0,54.03867,59.99853,30.360659,0,NaN,0,57.761005,0,0 / 1,25016,2020-01-17 14:57:01:942
-2.441284,-12.902985,-6.699463,-1.239488,-9.684448,0.919524,-3.98493,-3.516834,-4.797659,-0.652222,-0.318192,0.313736,0,18.6371,43.6188,-19.31,248.5843,70.1391,10.7258,0,67.73224,59.99853,30.360659,0,NaN,0,57.761005,0,0 / 1,30016,2020-01-17 14:57:06:942
-1.811615,-7.051559,2.62117,-0.739251,-9.611847,1.798973,1.33149,3.126848,-0.08074,2.302475,-1.92923,-0.097992,0,14.3204,43.9133,-13.2462,133.3807,82.7669,129.4372,0,67.74936,59.99853,30.360659,0,NaN,0,57.761005,0,0 / 2,35016,2020-01-17 14:57:11:942
2.118469,-3.080765,2.981491,-0.964262,-8.658373,-4.502574,6.477144,5.543205,5.02357,1.210754,-0.84993,-0.820587,0,18.5364,34.1705,23.2437,127.5102,68.125,170.1984,0,67.54985,59.998463,30.361155,0,NaN,0,70.403,0,1 / 2,40017,2020-01-17 14:57:16:943
