ACCELEROMETER_X,ACCELEROMETER_Y,ACCELEROMETER_Z,GRAVITY_X,GRAVITY_Y,GRAVITY_Z,LINEAR_ACCELERATION_X,LINEAR_ACCELERATION_Y,LINEAR_ACCELERATION_Z,GYROSCOPE_X,GYROSCOPE_Y,GYROSCOPE_Z,LIGHT,MAGNETIC_FIELD_X,MAGNETIC_FIELD_Y,MAGNETIC_FIELD_Z,ORIENTATION_Z_azimuth,ORIENTATION_X_pitch,ORIENTATION_Y_roll,PROXIMITY,SOUND_LEVEL,LOCATION_Latitude,LOCATION_Longitude,LOCATION_Altitude,LOCATION_Altitude-google,LOCATION_Speed,LOCATION_Accuracy,LOCATION_ORIENTATION,Satellites_in_range,Time,Date
-2.130035,3.20401,9.014877,-2.926564,3.847723,8.532329,-0.812786,-0.250795,-0.073095,-0.876724,-1.574921,1.026566,0,22.8729,-26.2299,-38.3179,171.1505,-25.81,32.0022,5,26.28005,59.998207,30.359646,0,NaN,0,104.09999,0,0 / 0,22,2020-01-19 15:59:56:332
-2.130035,3.20401,9.014877,-2.926564,3.847723,8.532329,-0.812786,-0.250795,-0.073095,-0.876724,-1.574921,1.026566,0,22.8729,-26.2299,-38.3179,171.1505,-25.81,32.0022,5,26.28005,59.998207,30.359646,0,NaN,0,104.09999,0,0 / 0,2522,2020-01-19 15:59:56:332
-5.222152,-8.266617,4.154648,-3.963498,-8.968633,-0.157149,-0.511448,5.220362,-3.152444,0.938828,-0.514282,-0.771423,0,16.8747,41.7877,15.1611,289.6949,59.938,101.1927,0,60.26247,59.998207,30.359646,0,NaN,0,104.09999,0,0 / 0,5023,2020-01-19 16:00:01:333
-3.861053,-10.264572,-3.469681,-0.059025,-9.405013,-2.777161,-2.470062,-1.077459,-1.53435,2.29509,-0.378098,0.461609,0,-21.5027,40.5914,21.048,281.4474,56.3094,-176.5083,0,57.2,59.993908,30.358208,0,NaN,0,500,0,0 / 0,10023,2020-01-19 16:00:06:333
-2.590927,-9.727081,-1.96373,-0.195797,-9.6781,-1.570485,-0.124216,0.927363,-0.272533,0.986588,1.268982,0.51506,0,2.2781,43.6966,6.6864,23.1349,74.2417,-177.8615,0,59.68164,59.993908,30.358208,0,NaN,0,500,0,0 / 0,15023,2020-01-19 16:00:11:333
-2.68071,-7.233505,-1.527985,-1.288359,-9.666567,-1.03344,-0.422609,2.561496,-2.405794,0.00708,0.098419,-0.079544,0,0.267,48.8358,22.908,251.7941,79.1311,131.3389,0,51.97609,59.993908,30.358208,0,NaN,0,500,0,0 / 0,20023,2020-01-19 16:00:16:333
-2.410156,-10.35675,-5.070205,-1.398025,-9.494041,-2.019674,-2.365093,1.007296,-0.645227,-0.815842,-0.057632,-0.025024,0,-7.3486,48.6267,2.4323,334.5748,79.0661,132.4374,0,46.42827,59.993908,30.358208,0,NaN,0,500,0,0 / 0,25022,2020-01-19 16:00:21:332
-2.146805,-8.168442,-2.324066,-1.233237,-9.423529,-2.41798,-1.046375,1.223024,-0.431543,-0.794708,0.353378,0.012955,0,1.7776,42.6773,14.1418,244.3174,77.8851,143.9099,0,56.06368,59.993908,30.358208,0,NaN,0,500,0,0 / 0,30022,2020-01-19 16:00:26:332
-4.703811,-12.1548,-1.828461,-0.905033,-8.870022,-4.083383,-3.808348,-2.79958,2.06085,-1.81398,1.852921,1.082123,0,-19.931,49.8795,9.7473,291.6757,80.5461,151.6927,0,48.55915,59.998207,30.359646,0,NaN,0,104.09999,0,0 / 0,35022,2020-01-19 16:00:31:332
0.83757,-5.704818,-1.050339,-0.774556,-8.449821,-4.916399,0.594765,1.451867,3.498549,0.985886,-0.489777,0.282822,0,-4.3579,47.197,16.1575,339.4617,55.3804,175.7459,0,50.74427,59.998207,30.359646,0,NaN,0,104.09999,0,0 / 0,40023,2020-01-19 16:00:36:333
-0.682739,-8.090637,-3.163223,-1.497702,-9.577084,-1.485507,1.424395,1.478194,-6.632522,1.578522,0.560577,0.823807,0,2.0493,42.2791,29.1977,224.3315,64.9324,161.1556,0,52.89241,59.998207,30.359646,0,NaN,0,104.09999,0,0 / 0,45023,2020-01-19 16:00:41:333
-0.300873,-8.661652,-3.946136,-1.013456,-9.016848,-3.72018,0.141223,1.228916,0.943317,1.681503,0.215958,-0.123047,0,-20.2866,45.5231,19.9142,297.0156,57.1527,167.5949,0,56.34215,59.998207,30.359646,0,NaN,0,104.09999,0,0 / 0,50022,2020-01-19 16:00:46:332
-2.477203,-9.440964,-5.063019,-0.77812,-9.543549,-2.117919,1.480038,0.155175,-4.908649,0.470657,0.993958,0.227081,0,-0.8057,46.8781,5.101,347.6377,70.6812,162.115,0,50.56534,59.998207,30.359646,0,NaN,0,104.09999,0,0 / 0,55022,2020-01-19 16:00:51:332
0.138474,-10.063461,-9.073318,-0.864645,-9.489622,-2.317291,-4.178765,0.139904,0.774073,2.61911,-0.173218,-0.465347,0,2.5879,38.1012,38.118,195.0417,59.1414,170.1905,0,51.13233,59.998207,30.359646,0,NaN,0,104.09999,0,0 / 0,60022,2020-01-19 16:00:56:332
-2.898575,-11.004379,-5.713058,-1.129903,-9.31259,-2.858213,-1.658245,-1.490509,-2.963023,-1.020721,0.976913,0.167419,0,-14.8071,47.6273,18.1763,292.6455,76.7942,148.2905,0,41.93936,59.998207,30.359646,0,NaN,0,104.09999,0,0 / 0,65022,2020-01-19 16:01:01:332
-7.246444,-10.21669,-0.941406,-1.046615,-9.189346,-3.260507,-5.524581,-0.60137,2.14482,-1.312958,2.265,1.035446,0,6.1325,41.1819,-8.6594,53.4483,83.6405,140.618,0,39.52146,59.998207,30.359646,0,NaN,0,104.09999,0,0 / 0,70022,2020-01-19 16:01:06:332
-0.800064,-9.343994,0.516663,-1.91323,-9.553574,-1.113179,1.943081,0.782623,0.789114,1.002228,0.281479,-0.060715,0,10.0769,47.6563,14.9384,237.8691,73.0676,137.626,0,56.69362,59.99812,30.359743,0,NaN,0,48.900005,0,0 / 0,75023,2020-01-19 16:01:11:333
3.587311,-10.071838,-5.325195,1.636805,-8.003132,-5.425969,-0.145548,2.948841,2.18313,1.090637,-0.029404,-0.044388,0,-12.9623,32.6218,43.4464,197.4964,51.2505,-168.8991,0,57.17009,59.99812,30.359743,0,NaN,0,48.900005,0,0 / 0,80023,2020-01-19 16:01:16:333
-2.216232,-8.156479,0.550186,-3.126216,-8.55655,3.630786,3.452216,1.58178,-5.351281,1.444122,0.043564,0.328812,0,33.8455,41.8961,-20.9473,157.7126,61.6363,67.0322,0,72.00923,59.99812,30.359743,0,NaN,0,48.900005,0,0 / 0,85023,2020-01-19 16:01:21:333
-5.64592,5.738266,3.691376,-5.107536,6.175616,5.652013,-0.932963,-0.912614,-1.18658,-0.205444,0.513168,0.036041,0,40.538,-23.2727,-22.3236,301.8211,-39.0308,42.1031,5,68.45926,59.99812,30.359743,0,NaN,0,48.900005,0,0 / 0,90022,2020-01-19 16:01:26:332
