ACCELEROMETER_X,ACCELEROMETER_Y,ACCELEROMETER_Z,GRAVITY_X,GRAVITY_Y,GRAVITY_Z,LINEAR_ACCELERATION_X,LINEAR_ACCELERATION_Y,LINEAR_ACCELERATION_Z,GYROSCOPE_X,GYROSCOPE_Y,GYROSCOPE_Z,LIGHT,MAGNETIC_FIELD_X,MAGNETIC_FIELD_Y,MAGNETIC_FIELD_Z,ORIENTATION_Z_azimuth,ORIENTATION_X_pitch,ORIENTATION_Y_roll,PROXIMITY,SOUND_LEVEL,LOCATION_Latitude,LOCATION_Longitude,LOCATION_Altitude,LOCATION_Altitude-google,LOCATION_Speed,LOCATION_Accuracy,LOCATION_ORIENTATION,Satellites_in_range,Time,Date
-1.541061,3.49849,8.808975,-1.917752,3.322148,9.025295,1.251168,-0.80147,1.369243,-0.715958,-0.258179,0.364517,973,2.0508,-6.0043,-52.8458,48.9694,-28.5282,23.6338,5,56.31429,59.999012,30.362396,0,NaN,0,26.567,0,0 / 1,21,2020-01-16 15:12:50:021
-1.541061,3.49849,8.808975,-1.917752,3.322148,9.025295,1.251168,-0.80147,1.369243,-0.715958,-0.258179,0.364517,973,2.0508,-6.0043,-52.8458,48.9694,-28.5282,23.6338,5,56.31429,59.999012,30.362396,0,NaN,0,26.567,0,0 / 1,2521,2020-01-16 15:12:50:021
-0.205109,-8.332458,2.959946,0.388996,-9.62396,1.843486,-0.012867,1.589436,-0.070626,1.464813,-0.400574,-0.095139,0,-0.9003,45.845,-12.6984,338.3562,88.8724,-161.2915,0,62.87711,59.999012,30.362396,0,NaN,0,26.567,0,0 / 1,5022,2020-01-16 15:12:55:022
16.103012,-6.560745,-20.66365,-0.257711,-8.727583,-4.46467,-2.193348,-4.732342,6.287034,-0.916397,-0.906754,-0.169891,0,7.55,46.3943,7.1518,25.6987,61.2395,177.3639,0,64.24375,59.999012,30.362396,0,NaN,0,26.567,0,1 / 2,10021,2020-01-16 15:13:00:021
-6.427627,-8.470123,0.116837,-0.915817,-8.987149,-3.816127,-1.600048,4.194088,7.668501,-2.495651,2.569565,1.478439,0,-3.8467,41.6946,-26.9928,68.3631,84.1813,94.9362,0,55.54108,59.999012,30.362396,0,NaN,0,26.567,0,1 / 2,15022,2020-01-16 15:13:05:022
-6.664657,-12.940094,-1.246674,0.40255,-9.512293,2.350453,-1.92768,-3.609932,-6.862974,1.598679,-0.301147,-0.435318,0,-4.2511,40.4434,-28.3493,176.6483,78.851,-5.7576,0,61.46149,59.999012,30.362396,0,NaN,0,26.567,0,1 / 2,20022,2020-01-16 15:13:10:022
2.780472,-6.785797,-1.253845,-0.16132,-9.804624,0.117026,-1.721399,0.861465,-2.008965,3.187882,-1.27356,-0.358093,0,4.1977,46.9955,6.2988,25.0828,72.3593,179.8704,0,66.27585,59.999092,30.36251,0,NaN,0,32.377,0,1 / 2,25022,2020-01-16 15:13:15:022
6.308319,-20.220856,-17.79779,-0.39578,-8.638245,-4.625415,2.106004,-10.393168,-13.54203,1.258164,-0.21788,0.141876,0,10.1944,49.3835,11.1282,35.2087,61.7458,175.1093,0,63.99416,59.999092,30.36251,0,NaN,0,32.377,0,1 / 2,30022,2020-01-16 15:13:20:022
4.485138,-18.220505,2.378159,-0.972983,-9.751496,0.363346,5.60919,-8.874863,1.083342,-2.506668,0.104904,0.81282,0,-0.0259,46.7209,-19.6213,96.0316,83.9205,69.5226,0,52.1536,59.999092,30.36251,0,NaN,0,32.377,0,1 / 2,35022,2020-01-16 15:13:25:022
1.308029,-7.257461,1.669464,-0.645,-9.595566,-1.918197,-5.725815,-2.586963,11.372189,2.014496,-1.63237,-0.968307,0,5.1498,46.0449,7.0557,17.8089,61.9092,179.736,0,62.83406,59.999092,30.36251,0,NaN,0,32.377,0,1 / 2,40022,2020-01-16 15:13:30:022
