ACTIVITY,ACCELEROMETER_X,ACCELEROMETER_Y,ACCELEROMETER_Z,GRAVITY_X,GRAVITY_Y,GRAVITY_Z,LINEAR_ACCELERATION_X,LINEAR_ACCELERATION_Y,LINEAR_ACCELERATION_Z,GYROSCOPE_X,GYROSCOPE_Y,GYROSCOPE_Z,LIGHT,MAGNETIC_FIELD_X,MAGNETIC_FIELD_Y,MAGNETIC_FIELD_Z,ORIENTATION_Z_azimuth,ORIENTATION_X_pitch,ORIENTATION_Y_roll,PROXIMITY,SOUND_LEVEL,LOCATION_Latitude,LOCATION_Longitude,LOCATION_Altitude,LOCATION_Altitude-google,LOCATION_Speed,LOCATION_Accuracy,LOCATION_ORIENTATION,Satellites_in_range,Time,Date
WALKING,-8.996613,-13.533859,-1.35321,-0.134779,-9.478961,2.510281,-7.211744,-2.837856,-6.570711,2.031891,-0.8497620000000001,-0.985168,0.0,0.9842,24.6582,-7.7286,202.6562,75.1466,3.0733,0,67.08261,60.013057999999994,30.369211,40,,5.867999999999999,18.203999,346.0,20 / 31,275018,2020-01-17 15:26:08:245
WALKING,-7.635513,-12.82756,-1.2861790000000002,-0.333636,-9.559535,2.162032,-4.038657,-0.730978,-5.89335,1.7529759999999999,-1.3199,-1.1174469999999999,0.0,3.2852,26.9119,-4.2313,306.1991,77.1103,8.7725,0,62.398669999999996,60.013123,30.369165000000002,40,,6.156000000000001,19.720999,336.7,20 / 30,280018,2020-01-17 15:26:13:245
WALKING,2.275299,-5.976562,-2.028381,-1.367534,-9.709848,-0.138093,-4.126437,-3.317676,-1.103747,2.438645,-1.0764770000000001,-1.1231229999999999,0.0,11.3861,32.2586,7.6294,223.8025,81.9429,95.7662,0,60.89806,60.013194999999996,30.369165000000002,37,,4.3919999999999995,24.272,323.3,19 / 31,285018,2020-01-17 15:26:18:245
WALKING,-6.783172,-12.768906,12.007629,-2.920873,-8.286855000000001,-4.355102,3.714786,0.340047,8.434123,2.081955,-3.338394,-1.903244,0.0,21.7865,30.6564,17.0197,122.9674,57.6745,146.1511,0,62.84161999999999,60.013256000000005,30.369191999999998,35,,7.596,24.272,2.5,18 / 31,290018,2020-01-17 15:26:23:245
WALKING,0.801666,-13.855881,-10.178238,-2.533233,-8.750353,-3.6310379999999998,-1.365913,-1.053487,-7.5335589999999995,-1.074951,0.9391780000000001,0.168686,0.0,21.8323,31.8085,22.9706,143.5007,65.4788,146.8551,0,61.13971,60.013344,30.369315999999998,36,,8.172,28.823,11.0,18 / 31,295018,2020-01-17 15:26:28:245
WALKING,-7.5576929999999996,-8.519196,-17.253098,-2.069474,-8.2923,-4.808889,4.486429,8.202397,9.228739,1.8784939999999999,-0.309311,0.40055799999999997,0.0,19.8822,31.0089,22.6456,130.7658,57.7341,156.7157,0,65.94327,60.01344,30.369394,40,,6.192,30.340002000000002,22.3,18 / 31,300018,2020-01-17 15:26:33:245
WALKING,2.536255,-0.020981,4.191757,-2.525953,-7.8898660000000005,-5.247854,0.8877950000000001,6.294773,8.094195,-1.286758,2.4145659999999998,1.049133,0.0,19.7449,30.5359,22.9813,123.0822,53.5661,154.2971,0,62.17703,60.01356,30.369394,39,,8.424,30.340002000000002,7.0,18 / 31,305018,2020-01-17 15:26:38:245
WALKING,2.821167,-0.516586,3.966705,-2.525026,-8.0361,-5.021526000000001,0.853347,5.530675,7.003331,0.21952800000000003,2.411728,0.23349,0.0,19.6182,32.4036,21.8597,169.622,60.4916,141.2804,0,58.29772,60.013664,30.369326,43,,6.587999999999999,28.823,353.0,18 / 31,310018,2020-01-17 15:26:43:245
WALKING,-2.40657,-1.080414,3.425614,-3.212341,-8.299736,-4.118936,0.771501,6.526939,8.339871,-1.93515,2.643952,2.577957,0.0,21.6278,33.5602,18.6676,136.752,57.8155,142.0495,0,54.357730000000004,60.013709999999996,30.369402,38,,4.9319999999999995,31.856997999999997,15.0,18 / 31,315018,2020-01-17 15:26:48:245
WALKING,1.208679,-0.5081939999999999,4.623917,-2.866217,-7.992341000000001,-4.9069,3.3241769999999997,8.009774,10.510197999999999,-0.233215,2.2877959999999997,0.398422,0.0,16.7816,31.7612,22.0169,137.6239,54.5866,149.71,0,58.21816,60.013805000000005,30.36937,39,,5.148,30.340002000000002,359.3,17 / 31,320018,2020-01-17 15:26:53:245
WALKING,1.950882,-1.151047,5.7001040000000005,-3.357219,-8.012494,-4.54966,1.22679,-3.499504,0.210157,-2.5242459999999998,0.6529689999999999,2.007507,0.0,17.2287,36.5616,16.5146,61.9583,54.7903,143.5762,0,61.12715,60.01388000000001,30.3693,40,,6.3,22.755001,1.2,17 / 31,325018,2020-01-17 15:26:58:245
WALKING,-1.046661,-1.766357,3.681793,-3.124143,-7.971315,-4.782076,-0.9641049999999999,-1.870946,1.40458,-1.428436,2.7883,1.598618,0.0,13.6765,32.8598,17.0166,188.916,72.2932,136.0826,0,67.1913,60.013957999999995,30.369159999999997,37,,5.256,18.203999,357.9,19 / 31,330019,2020-01-17 15:27:03:246
WALKING,1.949677,-1.771149,5.0871889999999995,-2.68534,-8.670075,-3.713372,-1.395625,3.023559,5.778926,-1.4557799999999999,2.535294,2.6875,0.0,16.4291,31.7108,23.2162,182.99,62.1412,144.1273,0,67.48621,60.014023,30.36908,34,,4.356,19.720999,15.1,19 / 31,335017,2020-01-17 15:27:08:244
WALKING,3.823151,-0.040131,4.866928,-3.329153,-8.003489,-4.5859879999999995,2.555135,7.690027000000001,9.481985,-0.7227020000000001,2.552353,0.536377,0.0,18.5776,30.2094,18.4662,127.3294,54.6991,144.0226,0,61.93328,60.014095,30.369120000000002,30,,6.084,25.789,23.0,20 / 31,340018,2020-01-17 15:27:13:245
WALKING,-1.25975,-5.543213,1.3989260000000001,-3.3913059999999997,-7.828616,-4.835514,-1.4106940000000001,-1.456326,2.419764,-1.286941,2.424515,1.8328099999999998,0.0,22.0291,30.3619,17.3157,110.7586,52.9678,144.9567,0,59.90738,60.01416,30.369196000000002,30,,5.256,27.305999999999997,15.6,20 / 31,345018,2020-01-17 15:27:18:245
WALKING,-2.9261169999999996,-6.085495,-0.20997600000000002,-3.3523110000000003,-7.581011999999999,-5.240291,-1.7625790000000001,-0.630279,2.8094810000000003,-1.001617,1.720551,1.510025,0.0,35.6796,17.5125,28.8666,160.3591,65.7638,143.7705,0,61.48581,60.01424,30.369228000000003,31,,3.384,28.823,29.9,19 / 31,350017,2020-01-17 15:27:23:244
WALKING,5.083695,-19.641464000000003,-1.7985380000000002,-1.8083259999999999,-9.516256,-1.530106,6.5289269999999995,-9.604016,2.120557,-2.265198,3.038818,1.624725,0.0,13.2828,29.2114,5.7617,149.1339,76.0219,130.2361,0,59.20114,60.014244,30.369246999999998,34,,2.412,33.374,118.2,18 / 31,355018,2020-01-17 15:27:28:245
WALKING,-3.8754120000000003,-13.660751000000001,5.8856660000000005,-0.829217,-9.663731,1.447449,-0.940847,-3.822945,3.746197,-2.878616,1.42955,1.657044,0.0,3.0807,24.8093,-7.6828,161.2966,80.2062,29.8076,0,65.94196,60.014324,30.369336999999998,32,,5.436,28.823,39.4,17 / 31,360018,2020-01-17 15:27:33:245
WALKING,0.782501,-10.587784,-4.509964,-2.43928,-9.00084,-3.034006,-2.353415,-0.460201,-1.664779,0.9458620000000001,0.589767,-0.24285900000000002,0.0,22.8317,28.9093,8.9706,123.5681,66.6109,141.2014,0,44.62062,60.014393000000005,30.369314000000003,35,,2.736,28.823,7.7,17 / 31,365017,2020-01-17 15:27:38:244
WALKING,-1.311218,-8.57547,-0.062729,-1.325365,-9.687429,-0.753333,-2.8459950000000003,-1.6508919999999998,0.732608,1.0285950000000001,1.3730930000000001,0.127502,0.0,31.3324,13.9603,8.1207,163.5642,81.0568,119.6137,0,66.09921999999999,60.014404000000006,30.369266999999997,37,,1.8719999999999999,40.959,268.7,17 / 31,370018,2020-01-17 15:27:43:245
WALKING,-0.841965,-9.952133,0.286819,-1.644959,-9.666602000000001,0.14594400000000002,0.690004,-0.382915,-1.60353,0.356583,-0.175095,-0.076141,0.0,30.3833,17.8604,0.618,187.8844,80.3053,84.9299,0,43.011070000000004,60.014396999999995,30.369235999999997,37,,1.044,66.748,261.7,17 / 31,375018,2020-01-17 15:27:48:245
WALKING,0.258179,-12.724609,4.779541,-1.636633,-9.635061,-0.81081,-1.9975029999999998,-0.321092,-3.45143,-2.8686830000000003,-0.209351,0.692444,0.0,25.1816,24.1608,11.3678,264.1027,79.3619,39.1968,0,54.39054,60.014396999999995,30.369235999999997,37,,1.044,66.748,261.7,16 / 31,380018,2020-01-17 15:27:53:245
WALKING,-1.79007,-10.069443,-0.996475,-1.4811020000000001,-9.693974,0.059872,-0.56161,0.15137,-0.761174,-0.278656,-0.275223,-0.0051270000000000005,0.0,17.482,26.0117,20.369,244.47,81.0802,83.4833,0,49.3739,60.014396999999995,30.369235999999997,37,,1.044,66.748,261.7,16 / 31,385018,2020-01-17 15:27:58:245
WALKING,-1.93251,-9.774963,0.197037,-1.955807,-9.607632,0.196491,-0.075299,0.011647,-0.112198,-0.046249,-0.14491300000000001,-0.010986,0.0,17.6819,25.56,19.7205,244.4435,78.4372,84.26299999999999,0,29.302690000000002,60.014396999999995,30.369235999999997,37,,1.044,66.748,261.7,14 / 31,390017,2020-01-17 15:28:03:244
WALKING,-1.651199,-9.867142,-0.230331,-1.3095139999999998,-9.710463,-0.403079,-0.295025,0.09799,0.12310499999999999,-0.057616999999999995,0.140762,0.054535,0.0,4.2831,27.8107,13.5193,252.0576,81.9686,107.1088,0,39.36313,60.014396999999995,30.369235999999997,37,,1.044,66.748,261.7,10 / 31,395018,2020-01-17 15:28:08:245
WALKING,0.6711729999999999,-10.284927,-1.2239229999999999,-1.230199,-9.683641,-0.940264,0.078068,-0.17641300000000001,0.9113459999999999,-0.366196,-1.418426,-0.151062,0.0,4.3823,27.1606,10.3668,243.4216,81.945,113.4653,0,44.47023,60.014396999999995,30.369235999999997,37,,1.044,66.748,261.7,8 / 30,400018,2020-01-17 15:28:13:245
WALKING,-3.048218,-9.442169,-0.893524,-2.049762,-9.560604,-0.750799,-0.571757,0.289064,0.153368,0.56662,-0.856506,-0.179474,0.0,27.2827,22.4075,22.3694,180.0586,73.4349,129.128,0,55.84981,60.014396999999995,30.369235999999997,37,,1.044,66.748,261.7,6 / 31,405018,2020-01-17 15:28:18:245
WALKING,-1.189117,-9.930588,-0.247086,-1.348654,-9.713082,-0.08694099999999999,0.445575,-0.105125,-0.11517999999999999,-0.159882,-0.297241,-0.059814,0.0,10.2829,25.6607,19.8685,248.5851,82.0789,93.6885,0,40.80939,60.014396999999995,30.369235999999997,37,,1.044,66.748,261.7,6 / 31,410018,2020-01-17 15:28:23:245
WALKING,-1.401001,-9.915024,-0.12738,-1.470294,-9.694052000000001,-0.184311,0.087003,-0.037361,0.003091,-0.0159,0.020919999999999998,0.012985,0.0,8.9325,25.1099,19.1193,247.3872,81.3092,97.1451,0,24.27625,60.014396999999995,30.369235999999997,37,,1.044,66.748,261.7,5 / 31,415018,2020-01-17 15:28:28:245
WALKING,-1.386642,-9.743835,-1.693191,-1.27203,-9.565527000000001,-1.7472880000000002,-0.124146,0.033442,0.047580000000000004,-0.097916,-0.015839,0.0112,0.0,4.2328,24.1608,21.7209,216.2308,77.9046,141.7739,0,51.670790000000004,60.014396999999995,30.369235999999997,37,,1.044,66.748,261.7,5 / 31,420018,2020-01-17 15:28:33:245
WALKING,-1.463257,-9.870728,-0.7654270000000001,-1.412137,-9.67825,-0.712561,0.058004999999999994,0.015668,0.024567,-0.007370000000000001,0.005111999999999999,0.02417,0.0,9.1339,25.4105,22.02,228.5307,80.8865,116.8039,0,28.461209999999998,60.014396999999995,30.369235999999997,37,,1.044,66.748,261.7,4 / 31,425018,2020-01-17 15:28:38:245
WALKING,-1.7014770000000001,-9.903046,-0.24110399999999998,-1.681225,-9.655721,-0.333052,0.003622,0.028038999999999998,-0.04628,-0.016602000000000002,-0.02507,0.003036,0.0,7.5333,24.9588,17.7689,247.1011,79.9348,101.2053,0,34.18331,60.014396999999995,30.369235999999997,37,,1.044,66.748,261.7,4 / 31,430018,2020-01-17 15:28:43:245
WALKING,-1.551834,-9.917419,-0.188431,-1.292466,-9.720753,0.083034,-0.248677,-0.008797,-0.274805,-0.054778999999999994,-0.258713,-0.052703999999999994,0.0,7.9819,25.9613,18.4189,259.7651,82.411,86.3241,0,36.87187,60.014396999999995,30.369235999999997,37,,1.044,66.748,261.7,3 / 30,435018,2020-01-17 15:28:48:245
WALKING,-1.354324,-9.923401,0.021057,-1.441317,-9.699088,-0.143902,0.142851,-0.012853,0.075451,-0.002228,0.06689500000000001,0.005173,0.0,9.3323,25.1602,20.4681,249.7649,81.4373,95.4713,0,28.936420000000002,60.014812,30.368862,0,,0.0,500.0,0.0,3 / 31,440017,2020-01-17 15:28:53:244
WALKING,-1.737396,-9.843185,-0.201599,-1.592115,-9.673581,-0.239542,-0.110508,0.04488,0.03765,-0.040222,0.010971,0.005524,0.0,9.4345,25.2609,19.22,248.8088,80.7715,96.4576,0,27.70403,60.014812,30.368862,0,,0.0,500.0,0.0,3 / 31,445018,2020-01-17 15:28:58:245
WALKING,-1.385437,-9.99762,-0.2435,-1.4430450000000001,-9.696383,-0.26109699999999997,0.068485,-0.002258,0.029158,-0.000275,-0.027191000000000003,-0.008499,0.0,9.4315,25.1602,19.22,243.9306,81.3998,100.2559,0,38.15956,60.014812,30.368862,0,,0.0,500.0,0.0,4 / 31,450017,2020-01-17 15:29:03:244
WALKING,-1.7002869999999999,-9.833618,-0.300964,-1.495827,-9.690246,-0.17895,-0.147738,0.041443,-0.027295999999999997,0.021561,-0.009796,-0.019333000000000003,0.0,9.0332,25.061,19.2673,247.918,81.1632,96.822,0,30.81114,60.014812,30.368862,0,,0.0,500.0,0.0,4 / 31,455018,2020-01-17 15:29:08:245
WALKING,-1.769714,-9.695953,-3.15245,-1.561309,-9.260031,-2.8256919999999996,-0.040889,-0.340754,-0.008199,-0.437042,0.519821,0.36186199999999996,0.0,9.7824,21.5607,28.3188,195.8131,74.4245,148.1981,0,54.108830000000005,60.014812,30.368862,0,,0.0,500.0,0.0,4 / 31,460018,2020-01-17 15:29:13:245
WALKING,-1.636841,-9.940155,-0.19680799999999998,-1.492278,-9.692149,-0.075698,0.020788,0.016727000000000002,-0.042095999999999995,0.012512,-0.034119,-0.009384,0.0,4.4327,27.6093,9.5184,268.462,81.1318,93.6763,0,42.73816,60.014812,30.368862,0,,0.0,500.0,0.0,4 / 31,465018,2020-01-17 15:29:18:245
WALKING,-2.7477419999999997,-8.389908,-1.5064389999999999,-2.627622,-9.074081,-2.631924,-1.6544029999999998,-3.108491,0.016309,-1.347473,0.787369,1.159912,0.0,12.529000000000002,28.2578,9.2163,143.0227,67.7135,135.0469,0,48.02835,60.014812,30.368862,0,,0.0,500.0,0.0,3 / 31,470018,2020-01-17 15:29:23:245
WALKING,-1.184326,-9.3871,0.8374790000000001,-2.130287,-9.538737,-0.802959,-0.341376,-0.143985,0.130628,1.5851899999999999,-1.728607,-0.9283600000000001,0.0,10.7834,27.1606,6.7719,203.487,76.5764,110.6527,0,63.21654,60.014812,30.368862,0,,0.0,500.0,0.0,3 / 31,475018,2020-01-17 15:29:28:245
WALKING,-9.692122999999999,-16.159102999999998,1.71376,-1.0288709999999999,-9.748776,0.270496,-7.412572999999999,-3.812518,-2.812373,-2.8615720000000002,1.0029139999999999,1.205902,0.0,-1.9684,18.5577,-7.4814,131.2697,75.4368,1.7037,0,66.60805,60.015263,30.368671000000003,0,,0.0,500.0,0.0,4 / 30,480017,2020-01-17 15:29:33:244
WALKING,1.601318,-16.603226,-3.768967,-2.802335,-9.059749,-2.4976540000000003,4.163035,-9.440883,0.702427,-3.014618,-0.092361,0.927155,0.0,8.4793,28.4592,-7.0358,154.1974,80.5655,63.4517,0,62.18938000000001,60.014559999999996,30.368282,48,,15.228,51.578,70.8,7 / 31,485018,2020-01-17 15:29:38:245
WALKING,-3.6371919999999998,-1.789093,2.624756,-2.417578,-9.186792,-2.434862,5.3542190000000005,-10.963425,0.943466,-3.33313,-0.380676,0.781738,0.0,15.2817,30.2597,5.5634,117.8666,69.5196,135.2041,0,63.15277,60.014637,30.368574,49,,6.5520000000000005,28.823,54.8,12 / 31,490018,2020-01-17 15:29:43:245
WALKING,-1.729004,-0.769165,3.078461,-2.864809,-8.652828,-3.618261,1.9167740000000002,-4.402405,1.378564,-2.790741,1.25325,1.883057,0.0,26.4282,30.5115,5.8151,102.8567,61.9263,141.6291,0,67.18558,60.014683,30.3685,55,,3.8160000000000003,24.272,328.9,14 / 31,495017,2020-01-17 15:29:48:244
WALKING,0.351547,-14.460403,-3.783325,-2.56066,-9.095476,-2.6240669999999997,3.7543330000000004,-10.43972,0.41770100000000004,-3.2970879999999996,-0.199051,1.040604,0.0,6.1279,33.2596,-2.7863,200.2995,82.1572,56.7922,0,59.573919999999994,60.01472,30.368422,52,,5.652,22.755001,350.5,15 / 31,500019,2020-01-17 15:29:53:246
WALKING,-2.769287,-11.617294000000001,-1.378357,-3.4078519999999997,-8.15632,-4.246336,-0.9191440000000001,0.565975,4.665369,-3.255722,-0.539764,0.623367,0.0,8.7311,36.2091,7.0648,229.5111,74.7526,119.5114,0,65.0306,60.0148,30.368523,58,,6.084,22.755001,32.2,14 / 31,505018,2020-01-17 15:29:58:245
WALKING,-6.592834,-10.450119,-1.46814,-1.701455,-9.548494999999999,-1.4497200000000001,3.63455,-9.038141,4.516755,-3.046051,0.48945600000000006,1.378479,0.0,4.7806,30.5588,7.0129,243.0581,76.8243,130.4326,0,52.07184,60.014934999999994,30.368551,56,,8.027999999999999,27.305999999999997,23.1,16 / 31,510018,2020-01-17 15:30:03:245
WALKING,4.1260069999999995,-16.372177,-2.2582240000000002,-1.882652,-9.501287,-1.53348,4.333437,-9.229805,3.760268,-3.128418,0.666992,1.164536,0.0,6.6803,34.2606,4.3152,61.6271,75.6643,129.1639,0,64.51775,60.015038,30.368622,56,,7.0920000000000005,16.687,27.7,18 / 31,515017,2020-01-17 15:30:08:244
WALKING,-1.943298,-14.259293,-3.491226,-2.1273459999999997,-9.055599,-3.10498,3.080898,-8.784601,1.7890650000000001,-3.05954,1.6853939999999998,1.058182,0.0,5.1804,31.0089,1.564,283.1933,81.6337,63.937,0,57.416540000000005,60.015080000000005,30.368671000000003,57,,6.084,13.652999999999999,25.9,18 / 31,520017,2020-01-17 15:30:13:244
WALKING,-1.746963,-2.087173,2.698975,-2.983099,-7.919156,-4.95565,-1.366471,3.491168,6.866351,-1.8629,2.463577,2.569794,0.0,10.3317,33.3588,6.9092,149.0336,74.418,132.8552,0,56.28905,60.01514,30.368679999999998,56,,3.42,16.687,8.8,18 / 31,525019,2020-01-17 15:30:18:246
WALKING,2.015518,-0.392075,5.10994,-2.915931,-7.567036999999999,-5.514316,2.279689,7.656205,9.742025,-1.022751,2.442978,0.878861,0.0,13.9053,35.6293,14.3127,140.9698,66.5285,143.5272,0,59.73645,60.01521700000001,30.368696000000003,53,,5.364,18.203999,17.2,19 / 31,530017,2020-01-17 15:30:23:244
WALKING,3.054611,-0.469894,5.40802,-2.6565819999999998,-8.408572,-4.290555,-1.8641439999999998,-0.633219,3.697367,-2.496368,2.510437,2.460068,0.0,10.0784,34.5123,11.9797,24.7082,59.0299,148.2355,0,58.02782,60.015280000000004,30.368624,55,,4.644,12.136,355.6,18 / 31,535019,2020-01-17 15:30:28:246
WALKING,3.2892300000000003,-1.0109860000000002,4.63588,-3.037681,-8.069591,-4.671678,-2.277459,2.480824,5.205939,-2.031021,2.3616639999999998,2.626434,0.0,9.9976,34.3185,10.7025,195.9285,76.3167,130.7848,0,52.97002,60.01536,30.368553000000002,53,,5.724,12.136,331.1,18 / 31,540017,2020-01-17 15:30:33:244
WALKING,-5.723739,-5.9155120000000005,0.990707,-2.554982,-8.178151,-4.770776000000001,-2.503699,2.4075759999999997,5.5780199999999995,-3.1958919999999997,0.858215,1.059601,0.0,5.5801,27.8626,12.5595,208.8235,77.2477,139.0834,0,65.31893000000001,60.015440000000005,30.368458,53,,5.004,18.203999,346.1,19 / 31,545018,2020-01-17 15:30:38:245
WALKING,-3.618042,-2.1578060000000003,2.00705,-2.099338,-8.062583,-5.172806,-0.36202,8.109782000000001,8.763486,-2.485535,2.2205049999999997,2.54068,0.0,9.082,30.0598,12.4146,150.9513,72.2345,153.5717,0,53.35556,60.01556,30.368443,53,,5.4,18.203999,342.9,18 / 31,550018,2020-01-17 15:30:43:245
WALKING,-3.705429,-4.937469,1.00148,-2.094343,-8.956814999999999,-3.3999379999999997,1.378595,-4.202494000000001,0.82624,-2.832107,1.320725,1.661118,0.0,11.9324,29.3594,4.2618,221.2545,82.1084,79.4805,0,57.49225,60.01566700000001,30.368345,49,,6.768,24.272,332.7,18 / 31,555018,2020-01-17 15:30:48:245
WALKING,-4.023849,-4.18689,1.09845,-1.914934,-8.904041000000001,-3.636132,1.8907189999999998,-5.567508999999999,1.431173,-3.173691,1.8911740000000001,1.507019,0.0,4.2816,27.4597,5.2155,275.176,82.9691,77.3167,0,63.94226,60.0158,30.368305,50,,7.02,24.272,320.1,17 / 31,560018,2020-01-17 15:30:53:245
WALKING,3.4759830000000003,-15.832291,-1.8583830000000001,-1.413483,-9.289492999999998,-2.80674,5.603134,-9.728636,2.8570729999999998,-2.762512,2.743561,1.4560549999999999,0.0,0.0244,31.2576,-3.389,86.0224,84.9744,28.9676,0,60.58138,60.015865000000005,30.368216999999998,48,,4.716,22.755001,326.9,17 / 30,565018,2020-01-17 15:30:58:245
WALKING,1.652802,-22.812576,-3.4601129999999998,-1.471165,-9.233139999999999,-2.958916,4.990858,-8.304363,2.370804,-2.826248,1.505722,1.169678,0.0,0.1785,29.4571,-4.0848,80.8416,83.7516,47.6245,0,70.47206,60.015919999999994,30.368097,43,,6.084,25.789,317.5,14 / 31,570018,2020-01-17 15:31:03:245
WALKING,-6.128357,-13.600891,5.697708,0.098025,-9.478814999999999,2.512537,-5.91242,-3.0899919999999996,-4.074229,-0.615463,-0.073715,0.28781100000000004,0.0,-1.0666,28.511,-9.0302,131.1883,73.3741,-3.665,0,61.305640000000004,60.015965,30.368044,45,,0.9359999999999999,28.823,342.6,14 / 31,575017,2020-01-17 15:31:08:244
WALKING,-4.356643,-14.46759,-5.32399,0.302086,-9.398036,2.784968,-7.348878999999999,-3.103844,-5.433343,-0.148697,-0.564987,-0.073135,0.0,1.7334,27.5604,-8.0292,225.9237,76.9131,2.9081,0,67.98705,60.016006000000004,30.368113,46,,4.824,30.340002000000002,0.8,14 / 31,580018,2020-01-17 15:31:13:245
WALKING,-6.813095,-12.291260000000001,-0.14534,0.170254,-9.446047,2.629372,-2.7023639999999998,-0.781978,-6.658828999999999,1.8950040000000001,-1.588867,-0.714951,0.0,4.5364,33.7616,-0.9766,245.6296,84.5615,48.455,0,65.6341,60.016082999999995,30.368233,45,,5.76,33.374,26.5,13 / 31,585018,2020-01-17 15:31:18:245
WALKING,-5.163498000000001,-13.689484,9.692444,-1.971371,-9.532185,-1.192285,-5.252805,-4.972037,0.166165,2.740646,-2.6987,-1.389267,0.0,18.8309,31.7612,21.8704,149.9481,59.2039,148.6332,0,59.3692,60.016148,30.368343,44,,2.7,21.237999,40.8,15 / 31,590017,2020-01-17 15:31:23:244
WALKING,1.1607969999999999,-11.163589,-8.001907000000001,-1.833909,-8.919042,-3.641136,-0.16931,-8.334578,-13.934731,1.009415,-0.039795,0.10708599999999999,0.0,17.1814,34.3094,16.9708,77.0824,54.2931,162.7575,0,66.61208,60.016224,30.368414,44,,6.228,18.203999,335.8,18 / 31,595018,2020-01-17 15:31:28:245
WALKING,3.681885,3.133377,8.356475999999999,-2.462418,-7.728438000000001,-5.511635,1.026974,2.42899,11.103605,0.632492,3.062256,0.45915200000000006,0.0,8.9783,31.3599,14.6133,193.4253,75.459,141.9658,0,68.82251,60.01635,30.368364,47,,6.912000000000001,16.687,357.2,18 / 31,600018,2020-01-17 15:31:33:245
WALKING,-3.5653690000000005,-10.269363,-3.754593,-2.180671,-9.0672,-3.033306,5.304093,-7.657839999999999,3.534186,-1.8423,1.7931669999999997,2.01088,0.0,23.8815,38.6642,37.0667,224.7998,84.15,106.0311,0,64.95272,60.01645,30.36836,48,,4.212,16.687,11.1,19 / 31,605018,2020-01-17 15:31:38:245
